content,label
Tin nhắn đã viết lại: G-a-i_x-i-n-h_D-N_Z-a-l-o_g-r-o-u-p_t-u-y-e-n_v-i-p. K-e-t-n-o-i-v-i-p-n-g-a-y: fb.com/groups/dnbeautyplus,1
"Thành ơi Oanh nè, đang kẹt quá cho mượn tạm 500k vào BIDV 68686868 chiều mai trả nhé.",1
GHTK-GHTK1234567891: Kien hang da giao thanh cong luc 11:30 ngay 15/04. Cam on ban da su dung dich vu.,0
"Thần Tài Club nạp 50K trúng ngay 199K. Rút siêu tốc 20 triệu/ngày. Game Bắn Cá, Đánh Lô, Nổ Hũ sập sàn. Liên hệ: bit.ly/thanhtai777",1
:)) ưng kh t mần cho cấy,0
OTP cua Quy Khach la: 81608026. Ma xac thuc giao dich tren vi co hieu luc trong vong 2 phut. QK TUYET DOI khong cung cap OTP cho nguoi khac tranh bi lua dao!,0
"CUC AN NINH MANG: Canh bao nguoi dan khong truy cap cac duong link la nhan qua, vay tien de tranh bi danh cap thong tin ca nhan.",0
"Chỉ cần 20 phút mỗi ngày, bạn đã có thể kiếm thêm 2 triệu - 10 triệu mỗi tháng từ việc mua sắm online. Không cần vốn, không cần kinh nghiệm, chỉ cần 1 chiếc điện thoại là đủ.",1
"[Trung tam Phong Chong Gian Lan Ngan Hang] Da gui thong bao nhieu lan, Tran Thi Lan van chua thanh toan no 50,000,000 VND. Toa an Nhan dan Quan 1 se tieu thu tai san neu khong xu ly.",1
"BIGKING_hoa_hoan-150k! Mini-Poker, Tai-Xiu-xanh, Slot-Machine. Nhan-5-phut. LH: 0918.222.333",1
"**BẮT ĐẦU KIẾM TIỀN TỪ NHÀ CÁI SÔNG HỒNG!** **Đại lý chính thức** nhận **hoa hồng siêu khủng 70%** cho mọi trận đấu. **Thưởng nóng hổi** ngay khi đăng ký, không cần vốn! **Liên hệ ngay:** 0901 234 567 (Zalo) **Đăng ký ngay:** songhong88.com",1
TÌM GẶP BẠN TÌNH TẠI HÀ NỘI. fb.com/henhononline fb778,1
"Tại TP. Hồ Chí Minh, có những buổi gặp gỡ thú vị dành cho bạn. Đến và trải nghiệm ngay! Địa điểm: Quán cà phê Secret Garden Liên hệ: https://zalo.me/123456789",1
"Quy khach co 60.000 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3ngay hoac *098*7# de co 7GB voi 30.000d/7 ngay. De biet cac CT khuyen mai danh rieng cho Quy khach, vui long bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata. Chi tiet LH 198 (0d). Tran trong.",0
"Your OTP is 27 14. For your security, this code will expire in two minutes. Take care and remember to smile today!",0
"BIG: Tải app ngay nhận liền 200k, thưởng gấp 5 lần nạp đầu, rút siêu tốc. TLMN, Xóc Đĩa, Poker... Liên hệ: big88.io/mN5x",1
Quy khach duoc cong 15 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 21/11/2023.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.,0
675545 la ma xac thuc tai khoan BV CHO RAY cua ban tren Medpro. Ma nay chi co hieu luc trong 2 phut.,0
Ma OTP xac thuc giao dich la 415629. The 452404....4676 thanh toan so tien 75000 ngay 20250302160131 tai don vi STEAMGAMES.COM 4259522985. TUYET DOI KHONG CUNG CAP OTP CHO BAT KY AI,0
(TB) CÓ KHUYẾN MẠI VINA - NẠP THẺ THẢ GA! VinaPhone ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào HÔM NAY 23/7/2024: + Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe .  VinaPhone - Mạng di động nhanh nhất Việt Nam! CSKH: 18001091 (0đ).,0
Lazada: Kien hang thuoc don 482930192837 dang tren duong giao den ban. Vui long de y dien thoai de nhan hang.,0
[VTP] Van don VTP887766554 dang duoc phan loai tai kho Binh Duong. Du kien giao 16/10 (tu 8h-18h).,0
"Ban co 10.000D qua Nap Dien Thoai & 130.000D qua khac trong MoMo, het han 31/5. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi dung ngay!",0
"**W88-BIG** _Đăng ký+200k. Nạp 100k nhận 300k. Rút tiền max 20.000k. Hỗ trợ 7% mỗi ngày. Siêu May Mắn, Bắn Cá Điên Cuồng. DK: t.ly/XyZ98 PqRs",1
Gio e bao chi gi xuông ma lây dô nha .chi co dô mơi ne .dô e be .hi,0
giống t đi mua lays vl=),0
"Truong DH CNTT thong bao hoc bu mon Lap trinh huong doi tuong(IT002.N211) vao thu 4 ngay 21/06/2023, Tiet 1,2,3, Phong B3.22. Chi tiet vui long lien he (028) 372 52002 chon 155",0
BHXH VIET NAM: Mã số BHXH 0123456789 của bà Nguyễn Thị An đã được gia hạn thẻ BHYT thành công đến hết 31/12/2025. Tra cứu tại baohiemxahoi.gov.vn.,0
**Tặng ngay 70k** khi nạp lần đầu 5 triệu **Nhận ngay 120k** chỉ trong vòng quay đầu tiên **Rút MAX lên tới 8 triệu** chỉ trong 1 phút **Chơi ngay:** ww.sicbo-vin88.com/hM5nQ-rB7x,1
"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0909998877.",1
Lazada: Don hang 4492810293847 cua ban da duoc shop xac nhan. Du kien thoi gian giao hang tu 2-3 ngay toi.,0
Cục Cảnh sát QLHC về TTXH: Thông báo tạm giữ tài khoản do nghi vấn vi phạm. Truy cập ngay: ksttxh-public.com,1
(QUY-BHTN) 2024_K123 QUYET DINH cap phat tro cap THAT NGHIEP. Nhan tai: web.ho-tro-2024.asia. QUA HAN SE MAT QUYEN!,1
"Chào bạn! CÔNG TY TNHH TMXH đang tuyển **nhân viên xử lý đơn hàng online** với mức lương hấp dẫn **200k~1.500k/ngày**. Công việc nhẹ nhàng, linh hoạt, **làm tại nhà** hoàn toàn. Chỉ cần có điện thoại/computer là bạn đã có thể bắt đầu ngay! Liên hệ ngay qua: Zalo: zalo.me/84912345678 Hotline: 0912345678",1
"Cùng trải nghiệm những phút giây thư giãn tại **Hội An VIP Club** nhé! Địa chỉ: Phòng 305, Tầng 3, khách sạn Vinpearl Hội An Liên hệ: zalo.me/g/hoian_vip_club",1
[VIB] Canh bao cuoi cung: Tai khoan cua QK vi pham dieu khoan su dung. Goi 18001818 truoc 17h hoac tai khoan bi khoa vinh vien.,1
Công ty TNS đang tuyển gấp nhân viên xử lý đơn hàng Shopee. Mức thu nhập 950.000 đồng/ngày. Độ tuổi từ 20 - 55. Liên hệ ngay qua Zalo: 84983456789,1
"Công ty Vua Ship tuyển nhân viên đóng gói đơn hàng online. Mức lương 500–1.200k/ngày. Nhận tiền ngay sau 10-20 phút. Công việc nhẹ nhàng, chỉ cần ngồi tại nhà. Liên hệ qua Zalo: zalo.me/84767891234 hoặc gọi 84767891234",1
Cty TNHH Xử lý Đơn hàng Toàn Cầu tuyển NV online. Thu nhập 400k~2500k/ngày. Tuổi 20-60. Liên hệ: zalo.me/84912345678 hoặc 84912345678,1
Netflix: Ma xac nhan dang nhap cua ban la 482910.,0
Địa điểm: Sài Gòn Xanh - Hotline: 0987654321,1
Cục Thuế: Tài khoản thuế điện tử của bạn có vấn đề. Xác thực ngay tại https://canhthue24h.com để tránh bị khóa.,1
[Techcombank] Cảnh báo: Tài khoản ngân hàng của bạn đã tạm ngưng do chưa hoàn tất cập nhật thông tin. Truy cập techcombank.xn--dng-kna.top ngay để xác minh.,1
Tin nhắn đã chỉnh sửa: **Website ẩn danh**: Vào link sau để xem bộ sưu tập ảnh nóng: tinyurl.com/xxx_av1999 **Liên hệ trực tiếp**: Zalo 0987654321 (24/7),1
[TB] Đợt hỗ trợ: Ông (Bà) vừa đủ điều kiện nhận 15 triệu đồng. Truy cập ngay link www.abcxyz.mn. QUÁ THỜI HẠN SẼ KHÔNG HOÀN TRẢ!,1
Chưa chăc vào hôn nhân sẽ hp nhé.,0
"**Tin nhắn lừa đảo:** Công ty TNV đang tuyển dụng nhân viên bán hàng online. Mức thu nhập 700.000 - 1.500.000 đồng/ngày. Độ tuổi từ 18 đến 60. Công việc tại nhà, thoải mái thời gian. Liên hệ ngay: zalo.me/84938866222 hoặc gọi 0938866222.",1
Your GitHub verification code is 663291.,0
"[TB] Căn cước công dân gắn chip và tài khoản định danh điện tử mức 2 (VNeID) thay thế sổ hộ khẩu, sổ tạm trú khi công dân thực hiện thủ tục hành chính, dịch vụ công theo quy định của pháp luật. Đề nghị người dân khẩn trương liên hệ Công an địa phương nơi cư trú để thực hiện thủ tục cấp Căn cước công dân gắn chip, hướng dẫn cấp và kích hoạt tài khoản định danh điện tử mức 2.",0
Chúc mừng bạn đã được chọn tham gia chương trình nhận thưởng 500 triệu/ngày! Liên hệ ngay với chuyên viên tư vấn của chúng tôi: zalo.me/nhantienmienphi,1
"[GHN Express] Goi qua tang tri gia 200,000 VND dang cho ban tai buu cuc. Ma xac nhan: SPE2025123456. Goi 19001234 de biet dia chi lay hang.",1
"8BET nạp 100k thưởng ngay 250k, rút đến 20.000k. Siêu Hũ, Đào Kim Cương. DK: t.co/xY9zZm52p",1
"ủa sao em chơi ác dị, sao em nở lòng đăng lên cho mậu ngừ thấy dị",0
"Alo bạn ơi! Bên mình đang tuyển cộng tác viên quay clip kiếm thu nhập ngay lập tức. Chỉ cần vài phút mỗi ngày, lương cuối giờ có thể lên đến 150k. Siêu dễ dàng, tham gia ngay nhé!",1
"hI Dang Ky Tang 58K, Nap Dau Tang 1OO%. Hoan Tra Khong Gioi Han. xqiG3Qv.Gezne.de rCO",1
"Quy khach duoc cong them 29 diem Viettel++ boi giao dich Tieu dung vien thong thang 09/2023. Thoi han su dung diem den 31/10/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0
(TB) ĐẦU TUẦN VUI VẺ - NẠP THẺ CÓ QUÀ! Ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào NGÀY MAI 09/8/2024: + Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ).,0
"MobiFone: Quy khach da dang ky thanh cong goi C120. Mien phi 4GB data/ngay, mien phi cuoc goi noi mang duoi 20 phut va 50 phut lien mang. Phi dich vu 120.000d/30 ngay. Chi tiet LH 9090.",0
KFC: Giam ngay 50.000d cho don hang tu 200.000d khi thanh toan qua the Visa. Thoi gian tu 01/05 den 31/05/2026. Chi tiet: kfc.com.vn.,0
"""Bạn ơi, rảnh không? Cơ hội kiếm 1 tỷ trong 1 tháng đây! Chỉ cần 10 phút mỗi ngày, không cần kinh nghiệm. Đăng ký ngay tại app TikPro nhận ngay quà tặng 10 triệu!""",1
Shopee: Don hang #240816PPQZXC cua ban da dat thanh cong. Kiem tra tinh trang don hang tai app Shopee.,0
GHTK: Shipper se den lay hang GHTK2299338844 luc 10:30. Ban vui long chuan bi hang va giay in.,0
bánh kem còn to hơn sn t nữa,0
"[ViettelPost] Chien dich tra thuong cuoi nam: Don hang GHTK-789012 duoc hoan 3,500,000 VND. Cung cap so TK ngan hang qua so 0901111222 de nhan tien.",1
"[TB] Nhân dịp Ngày Sách và Văn hoá đọc Việt Nam lần IV (21/4/2025), Bộ VHTTDL kêu gọi các tổ chức, doanh nghiệp và bạn đọc cả nước cùng nhau lan toả tình yêu sách, để mỗi người dân là một đại sứ văn hoá đọc, mỗi gia đình, cộng đồng là một không gian văn hoá đọc, để cùng sách bước vào kỷ nguyên mới, kỷ nguyên vươn mình của dân tộc.",0
"PC03 CẤP BÁCH: Cơ quan điều tra thông báo bà Nguyễn Thị Thúy CMND 038091827364 nợ 7,250,000VND. Nếu không hoàn tất khoản nợ trước 15H hôm nay, bà sẽ bị khởi tố vì tội lừa đảo nghiêm trọng. Liên hệ ngay: 0918273457.",1
BHXH TP.HCM: Quý khách đã đủ điều kiện nhận hỗ trợ từ Quỹ hỗ trợ việc làm. Nhận ngay tại: ungviendinhphuong.com. QUÁ HẠN KHÔNG ĐƯỢC GIẢI QUYẾT!,1
"**BẠN ƠI, TÔI LÀ LINH!** Chỉ cần **15 phút mỗi ngày**, bạn có thể kiếm ngay **300 triệu/tháng** mà không cần vốn lớn! Mỗi thành viên chỉ mất **500k** để bắt đầu – số tiền nhỏ so với lợi nhuận khổng lồ. **Nhắn tin ngay** qua zalo/tele: 0912345678 để nhận hướng dẫn chi tiết!",1
VIB: Quy khach vua thuc hien doi ma PIN the ATM ****4490 thanh cong luc 09:15 ngay 28/05/2024.,0
"Công ty VML đang tuyển gấp cộng tác viên kiểm duyệt sản phẩm trên TikTok. Mức lương hấp dẫn 400–1.200k/ngày, hình thức làm việc tại nhà. Độ tuổi từ 20-60. Đăng ký ngay qua Fanpage: m.me/vml.recruit",1
"WinPro88 Nạp 150k nhận ngay 450k, mỗi vòng cược rút MAX 25.000k. Nổ hũ, Bắn cá, Bắn cướp biển. ĐK: bit.ly/winpro88",1
"THPT N C Tru: Lich hoat dong chao mung 20/11: Sang 19/11 HS tham gia hoi thi Flashmob. Chieu 19/11,HS du le 20/11 co mat luc 14g45. Ngay 20/11,HS duoc nghi",0
Tiki: Đơn hàng TKI-1029384756 đã đặt thành công. Tiki đang đóng gói và sẽ sớm bàn giao cho đơn vị vận chuyển.,0
"Bé ơi, ghé thăm hội nhóm hẹn hò bí mật tại K.L. nhé! Group: XinhDep247.live",1
Goi cuoc D159V (159000d) cua Quy khach se duoc gia han chu ky tiep theo vao ngay 04/01/2025. QK vui long nap tien tai: https://vnptpay.vn/bill/ va duy tri so du TKC toi thieu 159000d de duoc gia han tu dong va huong uu dai goi. Tran trong cam on. Chi tiet lien he 18001091,0
"""CẢNH BÁO CUỐI CÙNG!!! Ông Lý Hải Nam (CMND: 012093445566) đang sở hữu khoản nợ 11 triệu 234 ngàn đồng tại Mcredit. Nếu đến 15h00 ngày 24/11 chưa thanh toán, hồ sơ sẽ lập tức được chuyển đến Phòng Điều tra tội phạm hình sự thuộc Công an thành phố. Liên hệ ngay: 0888991133 để tránh hậu quả nghiêm trọng.""",1
Mấy ông làm theo bước 1 là đuọce rồi,0
[VCB] Mã OTP xác thực đăng nhập Digibank trên thiết bị mới là 772910. Hiệu lực trong 3 phút.,0
"SD TK 1033311702 -41,071VND luc 19-01-2023 10:52:36. SD 129,944VND. Ref MBVCB.3007691540.QR Pay.Thanh toan cho 127862739 0102182292 tu tai khoan 1033311702",0
(TB) ƯU ĐÃI TƯNG BỪNG - CHÀO MỪNG QUỐC KHÁNH: VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 01/9/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).,0
"G@!_X!nH:Tr@!_Ngh!3m:H-C-M:Z@l0:K3t:N0!:Ngh3: Tại sảnh chờ tầng 2 quán cà phê Sen Vàng, số 45 đường Lê Lợi - hãy ghé ngay! https://facebook.com/messages/t/100065743219876 bK1s",1
Highlands Coffee: Chia sẻ app Highlands với bạn bè để nhận voucher Mua 1 Tặng 1 trà mộc sen. Ưu đãi áp dụng sau khi bạn mới hoàn thành đơn đầu tiên. Hạn dùng 30/09/2025.,0
"Bên em đang tuyển cộng tác viên tham gia bình luận livestream. Mỗi ca làm 150k, thanh toán ngay qua ví MoMo: 0987654321",1
Tiki: Don hang TKI-1029384756 da giao thanh cong. Cam on ban da tin tuong va mua sam tai Tiki.,0
Bo LD-TB-XH: Ban~da-du D!EU*K!EN nh4n_T1EN h0~tro NQ-983. Bam vao link.giaodich24h.com. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! mK3l,1
Chỉ cần bỏ ra 15 phút mỗi ngày để kiếm về 5 triệu/tháng. Tham gia ngay hội nhóm Zalo bí mật: zalo.me/groups/kienthue69,1
H-e-n-h-o-k-i-n-k-a-n-g-z-u. B-a-m-v-a-o-d-a-y: bit.ly/timhottinhzalo xZ8m,1
Đúng cái nết éo thể mê đc.,0
"**Tuyển gấp nhân viên xử lý đơn hàng & đóng gói sản phẩm tại nhà!** **Công việc nhẹ, lương hấp dẫn: 600k - 2 triệu/ngày.** **Không yêu cầu kinh nghiệm, không giới hạn độ tuổi.** **Liên hệ ngay:** - **SĐT:** 0987654321 - **Fanpage:** facebook.com/ShopDepZuiZui",1
Tìm bạn cùng sở thích tại Sài Gòn – Hãy kết nối với mình qua Zalo: zalo.me/321456789 nhé!,1
"""THÔNG BÁO KHẨN CẤP: Anh PHAN MINH (CMND: 042091002345) đang nợ khoản vay 32.150.400đ tại Ass3t. Đến 16h ngày 22/10, anh phải thanh toán tối thiểu 5.000.000đ, nếu không hồ sơ sẽ bị chuyển toàn bộ sang Phòng Cảnh sát điều tra tội phạm về trật tự quản lý kinh tế. Liên hệ ngay: 0966.554.433.""",1
"Wintel TB: Quy khach da dang ky thanh cong goi WIN89. Uu dai: Data khong gioi han, 50 phut ngoai mang. HSD den 23/06/2024. Truy cap App Wintel de quan ly goi cuoc. LH 1800556883.",0
"ACB: TK ****3920 -35,000,000VND luc 11:05. So du 12,400,000VND. ND: Thanh toan hop dong 0291.",0
[BIDV SmartBank] Cảnh báo: Đã ghi nhận đăng nhập bất thường vào 02:00. NHẤP VÀO link bidv-online-secure.com để xác nhận giao dịch ngay.,1
Hỗ trợ từ thiện: Ông/Bà đủ điều kiện nhận tiền cứu trợ. Nhận tiền tại: me.azfds.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1
"Trung tam Viec lam Quoc gia: Thong bao tuyen dung cap bach Lap trinh vien muc luong cao 10,000,000 VND. Uu tien nguoi di lam ngay. Dang ky qua so 0978123456 trong hom nay.",1
"Nhà cái **Win88** – Tặng ngay 128 lần x3 chỉ với lần nạp đầu tiên, rút tiền siêu tốc! Chơi TLMN, Xóc Đĩa đỉnh cao ngay tại: **win888.bet**",1
"CẢNH BÁO LẦN CHÓT!!! Bên mình yêu cầu chị TÔ ĐỨC HUYỀN (CMND 281093847) thanh toán 6,5 triệu đồng trong vòng 12 tiếng tới. Quá hạn, chúng tôi sẽ gửi thông báo cho người thân và đối tác làm việc. Liên hệ ngay: 0374859163.",1
"Qúy vị đã đủ tiêu chuẩn hưởng trợ cấp thất nghiệp theo quyết định 12345/BC-TT. Nhập ngay qltro-cap.net để hoàn thiện hồ sơ. Quá thời hạn, khoản hỗ trợ sẽ tự động hủy.",1
Hoàn phí bảo hiểm y tế: Quý khách đủ tiêu chuẩn nhận khoản hỗ trợ theo quyết định 887/QĐ-BHXH. Truy cập ngay www.xyz123.vn. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! 3Kj9,1
"Vinaphone: Quý khách đã thực hiện đăng ký thành công gói cước VD149. Ưu đãi 6GB/ngày, miễn phí các cuộc gọi nội mạng <30 phút. Hạn dùng đến 12/12/2023. Tổng đài CSKH 18001091.",0
Ghé thăm ngay: t.me/hnsweet_99 để kết nối cùng sinh viên HN nhé!,1
(TB) TUẦN MỚI LẠI SANG - ƯU ĐÃI NGẬP TRÀN! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 19/9/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).,0
"Hãy ghé thăm: T,i,n,t,u,c-C;L;B:k,h;á;n:h,à;n:t,h;ư;v;í:p,à;i:t,h;o;á;i:b,i,t.ly/hn_vip_K2m",1
Lazada: Don hang 102938475612 da giao thanh cong. Bam vao day de xem chi tiet: https://lzd.co/status,0
Ma xac thuc Medpro cua ban la 129384. Ma co hieu luc trong 10 phut. Moi thac mac vui long goi hotline 19002115.,0
"**Công ty Vạn Lợi** tuyển dụng nhân viên bán hàng online. Mức thu nhập 5 triệu/ngày. Độ tuổi từ 18-60. Làm việc tại nhà, linh hoạt thời gian. Liên hệ: zalo.me/84987654321 hoặc gọi 0987654321",1
eHospital: Ma OTP dang nhap he thong quan ly benh vien cua Quy khach la 667281. Vui long khong chia se ma nay cho bat ky ai.,0
"Thưởng siêu khủng từ BigWin toàn quốc 55%, hỗ trợ 24/7. Zalo: 0909123456. Link: bigwin88.com",1
