content,label,decision_status
"**CÔNG VIỆC TẠI NHÀ THU NHẬP KHỦNG** **Việc nhẹ, lương cao** - **Gấp 5 - 10 lần lương chính thức** **Xử lý đơn hàng online** - Chỉ cần điện thoại, laptop là làm được! **Thu nhập ngay 200-500k/ngày** (có thể hơn nếu chăm chỉ) **Tuổi từ 18-55** - Ai cũng có thể làm! **Liên hệ ngay để nhận việc:** **Group Zalo:** zalo.me/84987654321 **Hotline:** 0987654321 **Cơ hội có hạn - Đăng ký ngay hôm nay!**",1,accepted_label_1
"Tập đoàn Viễn Dương tuyển cộng tác viên nhập liệu online. Lương 800k-2tr5/ngày. Độ tuổi 18-55. Việc nhẹ tại nhà, chỉ cần điện thoại. Liên hệ: zalo.me/84937789123",0,accepted_label_0
GitHub: Your authentication code is 639201.,0,accepted_label_0
"Công ty TNHH NXM đang tuyển dụng vị trí nhân viên nhập liệu sản phẩm Shopee. Công việc nhẹ nhàng, hoàn toàn tại nhà, mức lương hấp dẫn từ 600.000đ đến 2.500.000đ mỗi ngày. Độ tuổi ứng tuyển từ 20-55. Đăng ký ngay tại: zalo.me/84912345678",0,accepted_label_0
"Chào anh chị! Mình là Mai, chuyên viên tư vấn online. Chỉ cần like, share video ngắn trên nền tảng Lotus là nhận ngay 150.000đ/ngày. Bấm vào link tinyurl.com/mai_vn để tham gia ngay nhé!",0,accepted_label_0
"**Cơ hội việc làm hấp dẫn tại nhà!** Công ty **T&T Logistics** tuyển dụng **nhân viên xử lý đơn hàng** ngay tại nhà. **Thu nhập 500-1.200k/ngày**, tuổi từ 20-55. **Việc nhẹ lương cao, thoải mái công việc.** Liên hệ ngay: **Zalo: 0987654321** (Mr. Tuấn)",0,accepted_label_0
[VIB] Bao cao bao mat: Co 0071009876543 dang co y dinh truy cap tai khoan Ngo Thi K cua QK. Goi 19008888 ngay de kich hoat bao ve.,1,accepted_label_1
"Chào các chị em xinh đẹp tại khu vực TP. Hồ Chí Minh! Tìm kiếm những cô nàng ưng ý để cùng chia sẻ những phút giây thư giãn. Thu nhập hấp dẫn, thoải mái về thời gian. Liên hệ ngay qua Zalo: zalo.me/g/hcm_girl_relax",0,accepted_label_0
"[ACB Bank] Thông báo khẩn: Tài khoản ngân hàng của bạn tạm thời bị tạm ngưng do nghi ngờ giao dịch bất thường. Để kích hoạt lại, vui lòng truy cập ngay: https://acb-verify.top",1,accepted_label_1
"Chào bạn, mình là Quân. Hiện mình đang kiếm 15 triệu mỗi ngày từ việc đăng video ngắn trên TikZ. Không cần vốn, không cần kinh nghiệm. Bấm vào link mình gửi ngay nhé!",1,accepted_label_1
Công ty Tiki đang tuyển dụng nhân viên kiểm duyệt sản phẩm online làm tại nhà. Mức lương hấp dẫn từ 600.000 - 1.600.000 đồng/ngày. Đăng ký ngay: zalo.me/84775533113,0,accepted_label_0
[VPBANK] CẢNH BÁO: Tài khoản của bạn sắp hết hạn sử dụng. Vui lòng truy cập vpb.com.vn để kích hoạt ngay!,1,accepted_label_1
[Google] Ma xac minh cua ban la 827491. Co hieu luc trong 5 phut.,0,accepted_label_0
"Hãy ghé thăm quán cà phê ấm cúng – ""Hương Sữa"". Địa điểm: quán.hidden_coffee. Nhanh chóng kết nối với những người bạn thân thiện tại: hidden_coffee/sweet_friend",0,accepted_label_0
<>NHÀ CÁI ĐẸP-788K_NHẬP-ĐẦU. BACCARAT-CHƠI-GÀ-XÔ-SÒ. RÚT-LÒ-XO. kingbaccarat.com,1,accepted_label_1
"[EVN] Thong bao: Lich tam ngung cung cap dien de bao tri luoi dien vao ngay 20/06 tu 08h00 den 12h00 tai khu vuc Phuong 5, Quan 1.",0,accepted_label_0
"**Tin nhắn viết lại:** **NHÀ CÁI KING88 – LỜI MỜI THƯỞNG 200K NGAY!** **Tặng ngay 188K khi đăng ký** – Cơ hội nhận **lên đến 99% thưởng** siêu khủng! **Cược đỉnh, thắng lớn** – Link vào ngay: **king88.pro/kD7sH** **Nạp rút siêu tốc, hỗ trợ 24/7** – Đừng bỏ lỡ! ****",1,accepted_label_1
"THÔNG BÁO KHẨN CẤP: Tài khoản **SHB Digibank** của bạn đã bị tạm ngưng do nghi ngờ giao dịch bất thường. Để kích hoạt lại, vui lòng truy cập ngay **shb-urgent.vn/verify** ngay hôm nay!",1,accepted_label_1
BHXH Quốc Gia: Quý ông (bà) đã đủ điều kiện nhận tiền hỗ trợ từ Quỹ BHTN theo QĐ-235. Truy cập ngay vào https://xzqvbnm.live để xác nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT.,1,accepted_label_1
"Wintel: Kich hoat thanh cong goi WIN89. Mien phi DATA toc do cao khong gioi han, 50 phut goi ngoai mang. Han su dung den ngay 15/05/2024. Hotline 1800556883.",0,accepted_label_0
"Thưởng nóng W88: Tải app nhận 150.000 đồng, x5 nạp lần đầu, rút tiền mọi lúc. Bầu Cua, Lì Xì. Truy cập: w88fun.live/kL99d",1,accepted_label_1
JT554433221100: Giao khong thanh cong lan 1. KH hen giao lai. Lien he tai xe 0944556677.,0,accepted_label_0
Thong bao tu SPX Express: Tai xe cua chung toi se den lay kien hang voi ma van don SPX3448405021 vao hom nay luc sau 13h. Xin vui long dam bao kien hang da duoc dong goi san sang. Tran trong!,0,accepted_label_0
Việc nhẹ lương cao tuyển dụng nhân viên chăm sóc khách hàng online. Mức thu nhập 1.200.000đ/ngày. Không yêu cầu kinh nghiệm. Độ tuổi 20-50. Đăng ký ngay: fb.com/84988776655,0,accepted_label_0
"Mua ngay app siêu lợi nhuận DEF ngay hôm nay! Chỉ cần copy lệnh, lợi nhuận chắc chắn. Không lo sợ. Chuyển khoản vào số tài khoản 9876543210 Techcombank CTY TNHH ĐẦU TƯ TÀI CHÍNH XYZ.",1,accepted_label_1
"Hà Nội – Telegram: Tìm kiếm đối tác tâm giao, hãy nhắn tin qua kênh @HN_TinhYeuOnline. Địa điểm thuận tiện: tại quán cà phê Lạc Việt, 123 phố Đặng Tất.",0,accepted_label_0
"Tin nhắn mới: ""Bé yêu ơi, hãy kết nối ngay với daddy xinh đẹp qua link bí mật: vk.com/daddysugar_vip. Mọi trải nghiệm sẽ được bảo mật tuyệt đối!""",0,accepted_label_0
Twin88_tặng-150k. M5p_Z nhận_2Y! Siêu-Tài-Đổi-Số... Rút-TỐC 20.000k. Link: t8x3q.vn/mNz7,1,accepted_label_1
TikTok Shop: 992834 la ma OTP cua ban. Vui long khong chia se ma nay voi nguoi khac de bao mat.,0,accepted_label_0
Lotteria: Thach thuc sieu cay voi Combo Mi Y chi 65.000 dong tai tat ca chi nhanh Lotteria toan quoc den ngay 10/07/2025. Hotline: 19006778.,0,accepted_label_0
"BHXH: QK co quyen duoc tra het so du BHXH 15,000,000 VND truoc 55 tuoi theo Nghi dinh moi. Lien he van phong BHXH hoac goi 18009068.",0,accepted_label_0
"WinMart: Duy nhat thu Tu, Quy khach mua thit sach MEATDeli duoc giam 20% tren hoa don. Uu dai ap dung tai he thong den 25/06/2025. Hotline ho tro: 19006968.",0,accepted_label_0
"Anh bạn ơi, mình là Quân đây! Mình đang kiếm bộn tiền từ dự án ""Lướt sóng"" siêu lợi nhuận. Chỉ cần bình luận 5 bài viết mỗi ngày, mỗi bài 30k, chăm chỉ thế thôi là có ngay 150k vào tài khoản. Siêu đơn giản phải không nào?",1,accepted_label_1
"[BIDV] Quý khách vui lòng kích hoạt lại thẻ ghi nợ trong 24h, truy cập bidv-online.top để xác nhận thông tin.",0,accepted_label_0
Địa chỉ: Chat trực tiếp tại ứng dụng Viber: +84901234567. Hãy tham gia ngay!,0,accepted_label_0
"Cục Đăng kiểm: Bằng lái xe của quý khách đã bị tạm giữ do nợ phạt vi phạm giao thông. Để tránh bị xử lý hình sự, vui lòng thanh toán ngay tại dangkiem-national.com.",1,accepted_label_1
"Bo phan An ninh Ngan hang thong bao: Neu Vo Thi Bich khong thanh toan 50,000,000 VND truoc 15/06/2025, ho so se duoc chuyen sang co quan dieu tra theo Luat Hinh su 2015.",1,accepted_label_1
Tai xe Nguyen Van A se don ban luc 18h tai diem hen. Chuc ban chuyen di an toan.,0,accepted_label_0
BHXH_TT: CHUC_MUNG_BAN_NHAN_DUOC_HO_TRO_KINH_PHI_TU_QUY_BHXH. TRUY_CAP_ngay_www.ahd34.icu de_nhan_tien_ngay. QUA_HAN_KHONG_DUOC_DIEU_CHINH!,1,accepted_label_1
"Viet Work Career: Moi ban tham gia chuong trinh tap su co luong Nhan vien van phong. Thu nhap tu 30,000,000 VND. Lam viec tu xa, linh hoat gio. Goi 0901234567 de phong van.",0,accepted_label_0
[CANH CAO LAN CUOI]: Cơ quan AN NINH KINH TẾ vừa tiếp nhận đơn tố giác việc O/B chiếm đoạt tài sản. Đề nghị O/B có mặt tại trụ sở ngay trước 19h hôm nay để giải trình khoản nợ. Không hợp tác sẽ bị khởi tố hình sự.,1,accepted_label_1
VIB: Thong bao: The tin dung ****8821 cua Quy khach den han thanh toan. Vui long nop tien truoc 17h.,0,accepted_label_0
[BHXH] Quy khach vui long cap nhat thong tin CCCD moi nhat vao CSDL bao hiem de dam bao quyen loi kham chua benh BHYT. LH 19009068.,0,accepted_label_0
"Phòng CÔNG AN TỈNH CẦN THƠ thông báo đến Q/H về hành vi chiếm dụng trái phép tài sản. Yêu cầu có mặt ngay tại trụ sở điều tra trước 15h hôm nay. Nếu không đến đúng hạn, toàn bộ hậu quả pháp lý sẽ do cá nhân chịu hoàn toàn.",1,accepted_label_1
[Chi cục Thuế] CẢNH BÁO: Tài khoản thuế điện tử của quý khách đã bị tạm khóa do phát hiện sai sót nghiêm trọng. Truy cập ngay: thue-dientu-khancap.net,1,accepted_label_1
"Chào em, anh tìm kiếm những người phụ nữ có tâm hồn nhạy cảm. Nếu em quan tâm, hãy kết nối cùng anh tại: https://t.me/dn_sweet_88 nhé!",1,accepted_label_1
<> **KHÁM PHÁ MAY MẮN CÙNG NHÀ CÁI ELITE188** **TỈ LỆ THƯỞNG LÊN ĐẾN 70%** – Cơ hội kiếm tiền siêu khủng! **HOÀN TRẢ NGAY SAU MỖI TRẬN ĐẤU** **Liên hệ ngay:** Zalo 0987654321 **Vào link nhận thưởng:** https://elite188.biz/vip2024,1,excluded_out_of_scope_malicious
"[Cong ty Luat Thien An] Canh bao cuoi cung gui den Ho Thi Thu. Khoan no 5,000,000 VND da qua han 10/07/2025. Chuyen khoan ngay hoac se co bien phap phap lu.",1,accepted_label_1
"[CẢNH BÁO NGHIÊM]: Ông Trần Văn Đức (CMND 182736455) đang có khoản nợ 22 triệu VND quá hạn. Nếu không thanh toán ngay trước 17h hôm nay, chúng tôi sẽ khóa toàn bộ tài khoản ngân hàng, tịch thu tài sản và khởi kiện ra tòa. Liên hệ ngay: 0944837262.",1,accepted_label_1
Bo Cong an: Nhac nho cong dan co CCCD sap het han vao thang 12/2024. Vui long den co quan CA gan nhat de lam thu tuc cap doi.,0,accepted_label_0
BHXHVN: Bạn đã đủ điều kiện nhận hỗ trợ từ Quỹ Vaccine COVID-19. Truy cập ngay: nhantrocap.bhxh2024.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT.,1,accepted_label_1
"**Tìm bạn tâm giao đêm khuya** **Không gian riêng tư, an toàn 100%** – Chỉ vài cú click, chuyện trò thoải mái. **Khám phá ngay:** https://tinyurl.com/yeuemdem",1,accepted_label_1
BHXH: Quý khách vừa đủ điều kiện nhận hỗ trợ từ Quỹ BHXH. Truy cập ngay: qr.xyz/89721. CHÚ Ý: ĐÃ HẾT HẠN KHÔNG XÉT LẠI!,1,accepted_label_1
Bộ LĐ-TB-XH: Bạn đã đủ điều kiện nhận khoản hỗ trợ theo Quyết định 2345. Truy cập ngay link: http://tienanhdinhcu.com. Quá hạn sẽ không được chấp nhận!,1,accepted_label_1
"Tài khoản của bạn tại VIB vừa bị tạm ngưng hoạt động. Để kích hoạt lại, vui lòng truy cập ngay: v1b-acc-verify.xyz trong vòng 24h. Nếu không, tài khoản sẽ bị khóa vĩnh viễn!",1,accepted_label_1
19001221: Don hang SPXVN8899001122 dang phan loai tai kho Ha Noi. Du kien giao 05/04 (tu 8h-12h).,0,accepted_label_0
"Việc nhẹ lương cao: Hiện **Shopee** đang tuyển gấp nhân viên nhập liệu sản phẩm để đẩy TOP gian hàng. Mức thu nhập **1.200.000đ/ngày**, chỉ cần dùng điện thoại thao tác đơn giản. Độ tuổi ứng tuyển: 18-55. Liên hệ ngay: zalo **84966554433**",0,accepted_label_0
Eximbank: Tai khoan 18006699 cua quy khach Tran Thi B se bi khoa trong 24h do nghi van gian lan. Lien he 19001234 de xac minh.,1,accepted_label_1
Cậu có muốn thu nhập thụ động không? Chỉ cần tham gia khảo sát online là kiếm được 1 triệu mỗi ngày. Kết bạn Zalo nhận ngay hướng dẫn: zalo.me/nhanThuNhapThuDong,1,accepted_label_1
"[CẢNH BÁO NGHIÊM TRỌNG]: Anh Lý Quốc Bảo (CMND: 191082734) phải thanh toán ngay 5.800.000đ trước 16h hôm nay. Nếu cố tình lẩn tránh, chúng tôi sẽ liên hệ trực tiếp sếp của anh tại đơn vị công tác để xử lý khấu trừ lương.",1,accepted_label_1
May gio con ve? Nho mua sua cho em nhe.,0,accepted_label_0
"CẢNH BÁO NGHIÊM TRỌNG!!! Bà Đặng Thu Hà (CMND: 052093847512) đang nợ 11,5 triệu VND tại FE Credit. Thời hạn thanh toán chỉ còn 12 giờ. Quá hạn sẽ báo cho thân nhân, nơi công tác và cưỡng chế thuế. Liên lạc ngay: 0987654321.",1,accepted_label_1
Quyết định số 987654321 về hỗ trợ an sinh xã hội: Quý khách đủ tiêu chuẩn nhận 15.000.000đ. Truy cập ngay qc123.vn. QUÁ HẠN SẼ MẤT QUYỀN NHẬN TIỀN!,1,accepted_label_1
Ba nho uong thuoc sau khi an nha. Con de tren ban.,0,accepted_label_0
Hãy ghé thăm không gian riêng tư của chúng tôi ngay hôm nay! Truy cập: t.me/hcm_secret_room,1,accepted_label_1
BIDV eBank: Phát hiện đăng nhập từ thiết bị lạ. Truy cập ngay bidv-verify.com để xác thực và bảo vệ tài khoản.,1,accepted_label_1
"[TB] Quy khach da dang ky thanh cong goi cuoc 5G150. Co 6GB data/ngay, mien phi goi noi mang. Cuoc phi 150.000d/30 ngay. Kiem tra dung luong soan KTTK gui 191.",0,accepted_label_0
Gửi anh chị em nơi đây! Chúng tôi hiểu những nỗi khó khăn thầm kín của bạn. Hãy tìm đến không gian riêng tư và bí mật tại: fb.me/g/kinh69_anony.,1,accepted_label_1
"Tuấn ơi, tôi có món quà gửi tặng bạn từ nước ngoài, bạn liên hệ nhân viên hải quan số 0981234567 để làm thủ tục nhận nhé.",1,accepted_label_1
[TB] Chính phủ: Quý ông (bà) đã đủ tiêu chuẩn NHẬN TRỢ CẤP. Truy cập ngay www.hxhqz.top. QUÁ HẠN KHÔNG ĐƯỢC GIẢI QUYẾT! M7xL,1,accepted_label_1
[TikTok] 910283 is your verification code. Valid for 10 minutes.,0,accepted_label_0
BV Dai hoc Y HN: Nhac lich tiem vaccine mui 2 cho be HO SY TOAN vao 10h00 ngay 26/05/2024 tai Phong Kham nhi tong hop. Vui long den dung gio.,0,accepted_label_0
"Chao ban, BookingCare nhac lich hen kham nhi tai PK Au Co vao luc 16h00 ngay 20/10. LH 0912345678 de doi lich.",0,accepted_label_0
"CẢNH BÁO CHỐT NỢ CUỐI!!! Anh/Chị Phạm Thanh Thủy (CCCD: 245091827) nợ tại Home Credit 4.100.000 VNĐ. Thanh toán ngay trước 15h ngày 11/04, nếu không sẽ gửi hồ sơ tới nơi cư trú. Gọi ngay: 0909.887.765.",1,accepted_label_1
SPX Express: SPXVN9988776655 dang phan loai tai kho Da Nang. Du kien giao 05/06 (tu 8h-18h).,0,accepted_label_0
Phong kham da khoa Au Co thong bao: Ket qua noi soi cua ban Tran Thi Lan da co. Moi ban den phong kham de bac si tu van huong dieu tri tiep theo nhe.,0,accepted_label_0
Lazada: Don hang 883746201938 da giao thanh cong. Ban co the xem hoa don dien tu tai lzd.co/invoice.,0,accepted_label_0
"Anh oi, check mail em gui nhe, co file bao cao thang nay do.",1,accepted_label_1
"**Tin nhắn viết lại:** **S1ng4p0k3r**: Nhà cày **V9Betting** – Tỷ lệ thưởng siêu khủng, nạp rút siêu tốc. Tham gia ngay hôm nay! Liên hệ: **v9betting.com** hoặc zalo 0987654321",0,accepted_label_0
Lazada đang tuyển nhân viên xử lý đơn hàng thương mại điện tử. Thu nhập 400-1.200k/ngày. Độ tuổi 22-60. Zalo: zalo.me/84901122355,0,accepted_label_0
ShopeePay: Qua tang sinh nhat danh cho Quy khach: Voucher giam 30.000D khi thanh toan ShopeeFood qua vi ShopeePay. Han dung 20/11/2025. Xem tai shopeepay.vn. Tu choi QC soan TC gui 8099.,0,accepted_label_0
Vien Kiem sat: Nguyen Van Hung can bo sung giay to cho ho so cap phep kinh doanh so 19001234. Han chot ngay mai. Goi hotline 19001234 de duoc ho tro.,0,accepted_label_0
**Tin nhắn viết lại:** TÌM_GIÚP_ĐỠ ~ S! Chúng_tôi_có_dịch_vụ_chuyên_nghiệp. Liên_hệ_với_chúng_tôi_tại: https://wapp.im/tn_hn_vip,1,accepted_label_1
Chúc mừng! Quý khách đủ điều kiện nhận trợ cấp 25 triệu đồng từ Quỹ BHXH. Truy cập ngay www.azbvn.top để xác nhận thông tin. Hạn chót là 48h!,1,accepted_label_1
"TB KHẤN CẤP: Cảnh báo về khoản nợ 15.780.000 VND từ ông Hồ Hữu Phước (CMND: 036092837415) tại Mirae Asset. Nếu không thanh toán trong vòng 12 tiếng, hệ thống CIC sẽ ghi nhận nợ xấu và pháp luật sẽ tiến hành tịch thu tài sản. Đừng phí thời gian, gọi ngay 0987654321.",1,accepted_label_1
[GHN] Van don GHNR240328Q9A0: Tai xe se den lay hang luc 10h sang. Vui long chuan bi kien hang.,0,accepted_label_0
Gửi ngay 2 triệu vào ví MoMo: 0987654321 tên Nguyễn Văn A để nhận ngay 5 triệu tiền thưởng nhé!,1,accepted_label_1
Chúc mừng quý khách! Quý khách đã đủ điều kiện nhận tiền hỗ trợ từ gói cứu trợ lần thứ 3 theo Quyết định số 456789. Truy cập ngay www.nhantienxucthuc.com để hoàn tất thủ tục. LƯU Ý: Thời hạn nhận hỗ trợ chỉ trong 3 ngày tới.,1,accepted_label_1
"[VIB] Tài khoản ngân hàng của quý khách có dấu hiệu bất thường. Để bảo vệ tài khoản, vui lòng đăng nhập ngay: vipb-security.com",1,accepted_label_1
"ACB: Thong bao ky sao ke the tin dung ****2291. So tien thanh toan: 22,450,000VND. Han tra 25/10.",0,accepted_label_0
"Cục Thuế: Cảnh báo tài khoản khai thuế điện tử của bạn đang bị tạm ngưng. Để khôi phục, xác thực danh tính ngay tại https://tax-verify-now.top",1,accepted_label_1
"[DH CNTT] TB HOC PHI HK2 SV 22520001: 15,000,000d. Han nop: 20/02/2025. Vui long bo qua tin nhan neu da hoan tat thanh toan.",0,accepted_label_0
Anh Hung nhac cau lam gap cai slide thuyet trinh cho khach hang vao sang mai.,0,accepted_label_0
Lotteria: Chương trình kết nối bạn bè: Tặng voucher mua Combo Family giảm 50.000đ khi giới thiệu thành viên mới. Hạn dùng đến 31/01/2025. Liên hệ 19006778 để hỗ trợ.,0,accepted_label_0
Gặp gỡ những người bạn tâm giao thú vị tại địa điểm ảo đầy sôi động: ChatVN Pro – Mạng xã hội ẩn danh – Tải app tại: appvn.pro/chatvn,0,accepted_label_0
"Ê Nam, tài khoản tao bị khóa, mày chuyển giùm tao 500 ngàn vô số tài khoản này 1122334455 Techcombank nha, mai tao trả gấp đôi.",1,accepted_label_1
"FPT Shop tuyển CTV đóng gói sản phẩm tại nhà. Mức thu nhập 1 triệu/ngày. Độ tuổi 20-60. Thời gian linh động, chỉ cần hoàn thành 50 đơn/giờ. Liên hệ Telegram: t.me/shopfpt123",0,accepted_label_0
TikTok Shop: Don hang 772839104856 cua Quy khach dang duoc dong goi va se som duoc gui di. Cam on Quy khach da mua sam tai TikTok Shop.,0,accepted_label_0
"Chú ý: Anh Hoàng Văn Nam (CMND: 241098374) phải hoàn tất 6.500.000 VND cho khoản vay tại HD Saison trước 14h ngày 28/10. Không thanh toán, tên sẽ bị liệt vào danh sách nợ xấu ngân hàng mãi mãi và khởi kiện tại tòa án. Liên hệ ngay: Zalo 0983726451.",1,accepted_label_1
