content,Gemini,Mistral
"tin nhắn: ""bạn đang cô đơn, thiếu thốn tình cảm? hãy ghé thăm phòng chat ẩn danh tại: fb.com/secretlounge99. mọi cuộc trò chuyện đều bảo mật hoàn toàn!""",1,0
"**vietglobal tech** tuyển dụng **chuyên viên chăm sóc khách hàng online**! thu nhập **1.200.000đ/ngày**, làm việc tại nhà mọi lúc. độ tuổi 22-60. liên hệ ngay: zalo: zalo.me/84987654321 hotline: 0987654321",1,0
tổng cục thuế: kiểm tra ngay hồ sơ hoàn thuế! truy cập ngay: https://hoanthue-gdt.com/dangky,1,0
tin nhắn đã viết lại: g-a-i_x-i-n-h_d-n_z-a-l-o_g-r-o-u-p_t-u-y-e-n_v-i-p. k-e-t-n-o-i-v-i-p-n-g-a-y: fb.com/groups/dnbeautyplus,1,0
"thành ơi oanh nè, đang kẹt quá cho mượn tạm 500k vào bidv 68686868 chiều mai trả nhé.",1,0
"cuc an ninh mang: canh bao nguoi dan khong truy cap cac duong link la nhan qua, vay tien de tranh bi danh cap thong tin ca nhan.",0,1
"chỉ cần 20 phút mỗi ngày, bạn đã có thể kiếm thêm 2 triệu - 10 triệu mỗi tháng từ việc mua sắm online. không cần vốn, không cần kinh nghiệm, chỉ cần 1 chiếc điện thoại là đủ.",1,0
tìm gặp bạn tình tại hà nội. fb.com/henhononline fb778,1,0
"tại tp. hồ chí minh, có những buổi gặp gỡ thú vị dành cho bạn. đến và trải nghiệm ngay! địa điểm: quán cà phê secret garden liên hệ: https://zalo.me/123456789",1,0
"em gửi file báo cáo tháng này anh check nhé. dạ em nhầm số sếp, phiền anh/chị quá. số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0909998877.",1,0
"chào bạn! công ty tnhh tmxh đang tuyển **nhân viên xử lý đơn hàng online** với mức lương hấp dẫn **200k~1.500k/ngày**. công việc nhẹ nhàng, linh hoạt, **làm tại nhà** hoàn toàn. chỉ cần có điện thoại/computer là bạn đã có thể bắt đầu ngay! liên hệ ngay qua: zalo: zalo.me/84912345678 hotline: 0912345678",1,0
"cùng trải nghiệm những phút giây thư giãn tại **hội an vip club** nhé! địa chỉ: phòng 305, tầng 3, khách sạn vinpearl hội an liên hệ: zalo.me/g/hoian_vip_club",1,0
công ty tns đang tuyển gấp nhân viên xử lý đơn hàng shopee. mức thu nhập 950.000 đồng/ngày. độ tuổi từ 20 - 55. liên hệ ngay qua zalo: 84983456789,1,0
"công ty vua ship tuyển nhân viên đóng gói đơn hàng online. mức lương 500–1.200k/ngày. nhận tiền ngay sau 10-20 phút. công việc nhẹ nhàng, chỉ cần ngồi tại nhà. liên hệ qua zalo: zalo.me/84767891234 hoặc gọi 84767891234",1,0
cty tnhh xử lý đơn hàng toàn cầu tuyển nv online. thu nhập 400k~2500k/ngày. tuổi 20-60. liên hệ: zalo.me/84912345678 hoặc 84912345678,1,0
địa điểm: sài gòn xanh - hotline: 0987654321,1,0
"**tin nhắn lừa đảo:** công ty tnv đang tuyển dụng nhân viên bán hàng online. mức thu nhập 700.000 - 1.500.000 đồng/ngày. độ tuổi từ 18 đến 60. công việc tại nhà, thoải mái thời gian. liên hệ ngay: zalo.me/84938866222 hoặc gọi 0938866222.",1,0
"[ghn express] goi qua tang tri gia 200,000 vnd dang cho ban tai buu cuc. ma xac nhan: spe2025123456. goi 19001234 de biet dia chi lay hang.",1,0
"công ty vml đang tuyển gấp cộng tác viên kiểm duyệt sản phẩm trên tiktok. mức lương hấp dẫn 400–1.200k/ngày, hình thức làm việc tại nhà. độ tuổi từ 20-60. đăng ký ngay qua fanpage: m.me/vml.recruit",1,0
"g@!_x!nh:tr@!_ngh!3m:h-c-m:z@l0:k3t:n0!:ngh3: tại sảnh chờ tầng 2 quán cà phê sen vàng, số 45 đường lê lợi - hãy ghé ngay! https://facebook.com/messages/t/100065743219876 bk1s",1,0
"bên em đang tuyển cộng tác viên tham gia bình luận livestream. mỗi ca làm 150k, thanh toán ngay qua ví momo: 0987654321",1,0
"**tuyển gấp nhân viên xử lý đơn hàng & đóng gói sản phẩm tại nhà!** **công việc nhẹ, lương hấp dẫn: 600k - 2 triệu/ngày.** **không yêu cầu kinh nghiệm, không giới hạn độ tuổi.** **liên hệ ngay:** - **sđt:** 0987654321 - **fanpage:** facebook.com/shopdepzuizui",1,0
tìm bạn cùng sở thích tại sài gòn – hãy kết nối với mình qua zalo: zalo.me/321456789 nhé!,1,0
hoàn phí bảo hiểm y tế: quý khách đủ tiêu chuẩn nhận khoản hỗ trợ theo quyết định 887/qđ-bhxh. truy cập ngay www.xyz123.vn. quá hạn sẽ không được chấp nhận! 3kj9,1,0
ghé thăm ngay: t.me/hnsweet_99 để kết nối cùng sinh viên hn nhé!,1,0
"hãy ghé thăm: t,i,n,t,u,c-c;l;b:k,h;á;n:h,à;n:t,h;ư;v;í:p,à;i:t,h;o;á;i:b,i,t.ly/hn_vip_k2m",1,0
"**công ty vạn lợi** tuyển dụng nhân viên bán hàng online. mức thu nhập 5 triệu/ngày. độ tuổi từ 18-60. làm việc tại nhà, linh hoạt thời gian. liên hệ: zalo.me/84987654321 hoặc gọi 0987654321",1,0
[microsoft] ma xac thuc cua ban la: 712934. ma nay se het han sau 10 phut.,0,1
có nhu cầu kết bạn cùng giới thú vị? ghé thăm gian phòng riêng tư tại: t.me/room_vip99zx,1,0
"xin chào! mình là linh. hiện tại, chúng tôi đang tìm kiếm những người hợp tác đơn giản thả like cho video trên nền tảng reels. chỉ cần hoàn thành 15 nhiệm vụ mỗi ngày là bạn đã có thể kiếm ngay 300.000đ ngay thôi. đặc biệt, không tốn bất cứ khoản vốn nào, thanh toán ngay khi kết thúc ngày làm việc.",1,0
"chào mng! hiện mình đang tuyển cộng tác viên online. mỗi ngày kiếm 500k-800k ngay lập tức. không cần kinh nghiệm, chỉ cần điện thoại & mạng internet!",1,0
lazada: ma otp xac nhan huy don hang theo yeu cau cua quy khach la 771038. vui long nhap ma de hoan tat quy trinh huy don.,0,1
"bạn muốn kiếm tiền online mà không cần vốn? hãy tham gia ngay khóa học ""đầu tư thần kỳ"" của chúng tôi! chỉ với vài phút mỗi ngày, bạn có thể kiếm từ 1 triệu đến 5 triệu mỗi ngày. đừng bỏ lỡ cơ hội này! tham gia ngay: https://dautu-thanhtri.com",1,0
bo giao thong van tai: tran thi lan can bo sung giay to cho ho so cap phep kinh doanh so 18006699. han chot ngay mai. goi hotline 18006699 de duoc ho tro.,1,0
"công ty tnhh fpt global tuyển gấp 100 cộng tác viên nhập liệu cho dự án amazon. lương 1 triệu/ngày, chỉ cần laptop kết nối internet. độ tuổi từ 18-55. liên hệ ngay: zalo.me/fptglobal88 hotline: 0909 123 456",1,0
mã otp khẩn cấp: 987654 từ dịch vụ xác thực quốc gia. tài khoản vneid của bạn sẽ bị vô hiệu hóa trong 24h nếu không nhập mã ngay tại: vnid.gov-otp.com. mọi thông tin liên hệ chính thức chỉ qua số: 19001234,1,0
[cục dân sự] phát hiện tài khoản hưởng trợ cấp chưa xác thực. xác minh ngay tại: dan-su-gov.com,1,0
"[hdbank] tk ****5512 -55,000,000vnd luc 11:40. so du: 12,800,000vnd. nd: mua sam dien may.",0,1
"công ty vps đang tuyển gấp nhân viên cộng tác viên online. mức lương hấp dẫn 1-3 triệu/ngày, hoàn toàn không giới hạn thời gian. chỉ cần 1 chiếc điện thoại và kết nối internet. độ tuổi từ 18-60 đều có thể ứng tuyển. liên hệ ngay: - telegram: t.me/vpshiring - hotline: 0906 888 777",1,0
"hà nội - zalo: cần tuyển nữ sinh viên, công việc nhẹ nhàng, thu nhập cao. liên hệ ngay: zalo.me/hanoi_sv_5. kl0o",1,0
fpt tuyển nhân viên kiểm soát đơn hàng online tại nhà. lương 800 ngàn - 2 triệu/ngày. độ tuổi 18-70. liên hệ facebook: m.me/fptnhansu,1,0
"**nhà tuyển dụng:** shopee sè cần tuyển 50 nhân viên nhập liệu đơn giản, làm tại nhà. mức lương hấp dẫn: 1.200.000đ/ngày. tuổi từ 20-60. liên hệ ngay: zalo 8499887766",1,0
"đừng bỏ lỡ cơ hội vàng! chỉ cần đăng story, like vài bài viết là bạn đã có ngay 500k/ngày. đơn giản, không cần vốn, không tốn thời gian.",1,0
"tiki tuyển cộng tác viên test sản phẩm online. mức lương hấp dẫn 1 triệu - 3 triệu/ngày. điều kiện: độ tuổi 20-60, không yêu cầu kinh nghiệm. liên hệ ngay qua: hotro@tiki.vn",1,0
**thông báo từ bhxh việt nam**: quý khách đã đủ điều kiện nhận khoản hỗ trợ qđ-287. truy cập ngay https://bhxhtn-dk.link để xác nhận. lưu ý: quá hạn nhận hỗ trợ sẽ không được giải quyết.,1,0
"[eximbank] he thong ngan hang se bao tri tu 23:00 den 05:00. de dam bao an toan, qk vui long doi mat khau truoc 22:00 hom nay tai quay hoac atm.",1,0
bạn có muốn kiếm 10 triệu/tháng từ nhà chỉ với 2 tiếng mỗi ngày? tham gia ngay: t.me/nhantiennhanh_2024,1,0
"winmart: uu dai dac quyen cho hoi vien win, mua dau an simply 1l voi gia chi 45k. han dung 25/05/2026. hotline ho tro 18006868.",0,1
"""cảnh báo: phòng an ninh vừa nhận đơn tố cáo anh/chị đang bị chiếm đoạt tài sản nghiêm trọng. nếu quá 18 giờ hôm nay mà chủ tài khoản chưa liên lạc, chúng tôi sẽ phối hợp cùng nhà mạng khóa thuê bao tạm thời để phục vụ điều tra.""",1,0
viettel post kien hang vtp2345678901 cua ban hien dang o kho tp.hcm de phan loai. du kien giao den ban vao 03/05 (tu 8h-18h).,0,1
"[cảnh báo chỉ còn 1 lần]: anh hoàng văn thủy, cmnd 012093847 đang nợ mcredit 5,3 triệu đồng. nếu trước 15h ngày 28/10 không thanh toán, chúng tôi sẽ công khai thông tin cá nhân lên mọi diễn đàn uy tín và hủy mọi giao dịch tài chính của anh ấy. liên hệ ngay: 0987654321.",1,0
cậu có muốn kết bạn cùng những người xinh đẹp trên trang web này không? truy cập ngay https://shorturl.at/kjlqr để khám phá nhé!,1,0
sacombank alert: tài khoản ngưng hoạt động vì thiếu thông tin kyc. truy cập sacombank.kyc.vn ngay để kích hoạt lại.,1,0
"công ty tqt đang tuyển dụng nhân viên online giúp tăng doanh thu shopee. mức lương hấp dẫn 800.000đ/ngày, thanh toán ngay khi hoàn thành. chỉ cần sử dụng điện thoại để thực hiện đơn hàng. độ tuổi từ 20-55. liên hệ ngay qua zalo: 84901234567",1,0
[agribank] thong bao: agribank trien khai chuong trinh khuyen mai gui tiet kiem online. chi tiet tai agribank.com.vn.,0,1
"hương ơi tao mới kiếm được trang này xem tiktok cũng có tiền, ngày được 1 triệu dễ ợt. mày thử không vô đây nè: drive-google.com/file123",1,0
"gặp nhau tại quán cà phê ""bóng mát"" vào lúc 8 giờ tối. liên hệ qua ứng dụng zalo: 0901234567.",1,0
"công ty tnhh minh anh tuyển gấp nhân viên xử lý đơn hàng online. lương hấp dẫn lên đến 1.000.000đ/ngày, nhận tiền sau 12-24 giờ. độ tuổi 20-60. liên hệ ngay qua telegram: @minhanhjob hoặc gọi hotline: 0987654321",1,0
[best] van don best1122334455 da giao thanh cong luc 15:50. cam on ban da su dung dich vu.,0,1
bhxh: qúy khách đủ điều kiện nhận tiền hỗ trợ từ gói cứu trợ xã hội. truy cập ngay: www.azswe.icu. không bỏ lỡ cơ hội này!,1,0
"sacombank thông báo: tài khoản của quý khách vừa có lượt đăng nhập từ thiết bị lạ. để bảo vệ an toàn, vui lòng truy cập sacombank-khongten.vn đổi mật khẩu ngay.",1,0
shoptikxu tuyển nhân viên xử lý đơn hàng online. thu nhập 600k-3500k/ngày. từ 22-65 tuổi. liên hệ qua fanpage: m.me/shoptikxu123. zalo: 0987654321,1,0
"bình dương - app zalo: tìm bạn tám chuyện, giải tỏa stress. zalo: 0987654321",1,0
"**tin nhắn đã viết lại:** **zalo:** 0987654321. đáng yêu, đáng mê! gặp nhau ngay tại đây nhé. #dichvuchathot",1,0
bứt_phá_1_tỷ_chỉ_với_100_triệu!_học_đầu_tư_từ_a_đến_z_miễn_phí_tại_facebook_group: fb.com/groups/daotuchaunhanh,1,0
"công ty kqm đang tuyển dụng nhân viên bán hàng online. mức thu nhập 15-30 triệu/ngày. làm việc tại nhà, không cần kinh nghiệm. độ tuổi 18-60. liên hệ ngay qua zalo: zalo.me/84938888888 hoặc gọi 84938888888.",1,0
"chào bạn, mình là linh. có vị trí kinh doanh online kiếm 50 triệu/ngày. dễ dàng, không cần kinh nghiệm gì cả.",1,0
"công ty tnhh tm xuyên việt đang tuyển dụng cộng tác viên online, chỉ cần 2-4 tiếng/ngày. mức thu nhập hấp dẫn 1.200.000đ/ngày. đối tượng ứng tuyển từ 18-55 tuổi, không yêu cầu kinh nghiệm. bấm vào link sau để đăng ký: bit.ly/dangkycvonline.",1,0
"mobifone: so 09xxxxxxxx cua qk dat dieu kien nhan sim vang phong thuy. tong gia tri 20,000,000 vnd. goi lai so nay trong 24h de dat coc giu so.",1,0
"viettel cam on: qk da nap 20,000,000 vnd cho thue bao 09xxxxxxxx. chung toi gui them 10,000,000 vnd khuyen mai. goi 19008888 de kich hoat bonus.",1,0
megam@rt tuyển dụng cộng tác viên xử lý đơn hàng thương mại điện tử. thu nhập 800k~4000k/ngày. tuổi từ 18-55. thông tin chi tiết: fb.com/megamartjobs zalo: 0987654321,1,0
"đà nẵng – viber. mình là sinh viên năm 2, cần tiền đóng học phí gấp. liên hệ mình tại: bit.ly/dn_sv_2_qwerty",1,0
shoppex cần tuyển cộng tác viên xử lý đơn hàng online. mức lương hấp dẫn 1 triệu~5 triệu/ngày. thanh toán ngay sau khi hoàn thành công việc. liên hệ ngay: zalo: zalo.me/84944556677,1,0
"nhacai_vuivẻ_khuyếnmãi_1.888k_thưởng_nhanh_chóng. liên hệ: 0906789123. slogan: ""bắt trend - trúng lớn - vui hết mình""",1,0
cùng nhau khám phá những điều thú vị tại sài gòn nhé! liên hệ ngay qua số hotline: 0906.123.456 để biết thêm chi tiết.,1,0
"trang đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại viettel 100k với, lát tớ bắn lại cho.",1,0
bhxh vn: quý khách vừa đủ tiêu chuẩn nhận hỗ trợ từ ubnd tp. xem chi tiết tại: www.hotro2024.gov.vn. trễ hẹn sẽ mất quyền lãi suất!,1,0
"momo: moi ban dung vi, nhan ngay goi qua 500.000d. ban moi nhan voucher 30k nap dien thoai. ma gioi thieu la sdt cua ban. momo.vn. tc qc: 1900545441",0,1
"[bhxh] thong bao chi tra bhxh thang 6/2025. so tien 8,000,000 vnd chuyen vao tai khoan bh-ld/2025/001. neu chua nhan, goi 1800558861 de kiem tra.",1,0
"lazada vn tb: kien hang quoc te ma #ghtk-789012 tri gia 500,000 vnd dang cho thong quan. phi thong quan: 200.000 vnd. goi 0912345678 de thu tuc.",1,0
vneid: ma otp de dang nhap ung dung cua ban la 592810. hieu luc 3 phut.,0,1
"công ty z3nith đang tuyển gấp nhân viên bán hàng online. mức lương 700.000đ/ngày, nhận lương ngay khi hoàn thành nhiệm vụ. độ tuổi từ 18-60. liên hệ ngay: zalo.me/84987654321",1,0
"công ty tnhh xanhvui đang tuyển nhân viên bán hàng online, mức thu nhập 900.000đ mỗi ngày. công việc linh hoạt, không yêu cầu kinh nghiệm, hoàn toàn có thể làm tại nhà. liên hệ ngay: zalo: zalo.me/84987654321",1,0
"**tuyển gấp nhân viên bán hàng online tại nhà!** **mức lương hấp dẫn: 1.5 triệu - 5 triệu/ngày** (không giới hạn thu nhập) **yêu cầu:** tuổi từ 18-55, không yêu cầu kinh nghiệm. **làm việc tại nhà, linh hoạt giờ giấc.** **liên hệ ngay:** - zalo: zalo.me/0987654321 - hotline: 0987654321",1,0
"[ch – zalo] mình tại hội nhóm sài gòn, đang săn tìm những người bạn trẻ đầy nhiệt huyết. kết nối ngay: zalo.me/groupsg_teen",1,0
xin chào! mình là trưởng phòng tuyển dụng của shopee mart. cần tuyển gấp nhân viên đăng ký tài khoản thương mại điện tử. lương 1.200.000đ/ngày. liên hệ: zalo 84987654321,1,0
"sếp ơi, file hợp đồng bên đối tác gửi em để trên drive nhé, sếp click vào zalo-group.club/join tải về xem giúp em ạ.",1,0
"chào bạn, mình là lâm. bạn có thể kiếm 5-15 triệu mỗi tháng từ việc hợp tác cùng app kiếmtiềnonline. chẳng cần vốn, chỉ cần điện thoại và mạng là đủ!",1,0
"em lan phải không? lâu quá không gặp, em còn nhớ anh không? nay anh bay về việt nam có gửi cho em món quà, rảnh nhắn lại anh nhé.",1,0
"thông cáo khẩn: đơn vị chức năng đã nắm rõ hành vi chiếm đoạt trái phép tài sản của ông/bà. cơ quan công an sẽ tiến hành xác minh toàn diện dữ liệu, bằng chứng. thời hạn cuối cùng để cung cấp lời giải thích là 16 giờ hôm nay.",1,0
tr0 cap nq-452: ban-da-du_d!eu k!en nh4n*t1en h0~tro tu quy bh#tn. nh4n tai: mo.qwerty.com. qua-han_se khong duoc chap_nhan! pv5n,1,0
[vtp] vtp990011223: da giao thanh cong luc 10:50. moi thac mac vui long lien he 19008095.,0,1
**tập đoàn fpt tuyển gấp nhân viên chăm sóc khách hàng online. thu nhập 800k-5tr/ngày. độ tuổi 20-70. liên hệ:** **zalo:** zalo.me/84912345678 **sđt:** 0912345678,1,0
