row_index,category,level,leet_token_ratio_before,leet_token_ratio_after,content_before,content_after
4979,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2308,0.1154,Hoan thue TNCN: Ong (Ba) da du d!eu k!en NHAN T1EN tu Quyet d1nh BHXH. Bam vao www.rfvtgb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. pO0o,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu Quyet dinh BHXH. Bam vao www.rfvtgb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. pO0o
4981,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2308,0.1154,BHXH VN: Ban da du d!eu k!en nhan t1en h0 tro dot 3 tu Quy BHTN. Bam vao www.yhnmki.icu. QUA HAN SE KHONG DUOC CHAP NHAN. rT5e,BHXH VN: Ban da du dieu kien nhan t1en ho tro dot 3 tu Quy BHTN. Bam vao www.yhnmki.icu. QUA HAN SE KHONG DUOC CHAP NHAN. rT5e
4983,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1923,0.1154,Bo LD-TB-XH: Ong (Ba) da du d!eu k!en NHAN T1EN ho tro COVID-19. Bam vao www.olkyuj.icu. QUA HAN SE KHONG DUOC CHAP NHAN. mN4b,Bo LD-TB-XH: Ong (Ba) da du dieu kien NHAN T1EN ho tro COVID-19. Bam vao www.olkyuj.icu. QUA HAN SE KHONG DUOC CHAP NHAN. mN4b
4985,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.1071,Hoan thue TNCN: Ban da du d!eu k!en nhan t1en h0 tro tu Quyet d1nh BHXH. Nhan tai: mo.oknjuh.com. QUA HAN SE KHONG DUOC CHAP NHAN. cX1z,Hoan thue TNCN: Ban da du dieu kien nhan t1en ho tro tu Quyet dinh BHXH. Nhan tai: mo.oknjuh.com. QUA HAN SE KHONG DUOC CHAP NHAN. cX1z
4987,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1852,0.1111,BHXH Viet Nam: Ong (Ba) da du d!eu k!en NHAN T1EN tu quy BHTN theo NQ-116. Bam vao www.ygvcft.icu. QUA HAN SE KHONG DUOC CHAP NHAN. gH7j,BHXH Viet Nam: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN theo NQ-116. Bam vao www.ygvcft.icu. QUA HAN SE KHONG DUOC CHAP NHAN. gH7j
4989,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2069,0.069,Bo LD-TB-XH: Ban da du d!eu k!en nhan t1en h0 tro tu Quyet d1nh BHXH. Nhan tai: mo.tfvgyb.com. QUA HAN SE KHONG DUOC CHAP NHAN. pO2i,Bo LD-TB-XH: Ban da du dieu kien nhan t1en ho tro tu Quyet dinh BHXH. Nhan tai: mo.tfvgyb.com. QUA HAN SE KHONG DUOC CHAP NHAN. pO2i
4991,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2,0.12,Hoan thue TNCN: Ong (Ba) da du d!eu k!en NHAN T1EN tu quy BHTN. Bam vao www.waqszx.icu. QUA HAN SE KHONG DUOC CHAP NHAN. bV5c,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.waqszx.icu. QUA HAN SE KHONG DUOC CHAP NHAN. bV5c
4993,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2222,0.1111,BHXH VN: Ban da du d!eu k!en nhan t1en h0 tro theo NQ-116 tu quy BHTN. Bam vao www.tgbyhn.icu. QUA HAN SE KHONG DUOC CHAP NHAN. qA1s,BHXH VN: Ban da du dieu kien nhan t1en ho tro theo NQ-116 tu quy BHTN. Bam vao www.tgbyhn.icu. QUA HAN SE KHONG DUOC CHAP NHAN. qA1s
4995,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2143,0.1071,Bo LD-TB-XH: Ong (Ba) da du d!eu k!en NHAN T1EN tu Quyet d1nh BHXH. Nhan tai: mo.ujmikl.com. QUA HAN SE KHONG DUOC CHAP NHAN. fR4t,Bo LD-TB-XH: Ong (Ba) da du dieu kien NHAN T1EN tu Quyet dinh BHXH. Nhan tai: mo.ujmikl.com. QUA HAN SE KHONG DUOC CHAP NHAN. fR4t
4997,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2308,0.1154,Hoan thue TNCN: Ban da du d!eu k!en nhan t1en h0 tro tu quy BHTN. Bam vao www.olpmnb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. vG8h,Hoan thue TNCN: Ban da du dieu kien nhan t1en ho tro tu quy BHTN. Bam vao www.olpmnb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. vG8h
4999,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2308,0.1154,BHXH Viet Nam: Ong (Ba) da du d!eu k!en NHAN T1EN tu Quyet d1nh BHXH. Bam vao www.plokmi.icu. QUA HAN SE KHONG DUOC CHAP NHAN. jH5y,BHXH Viet Nam: Ong (Ba) da du dieu kien NHAN T1EN tu Quyet dinh BHXH. Bam vao www.plokmi.icu. QUA HAN SE KHONG DUOC CHAP NHAN. jH5y
