row_index,category,level,leet_token_ratio_before,leet_token_ratio_after,content_before,content_after
4511,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.95,0.6,"Ch4o b4n, m1nh l4 K13u. Tuy3n ngu01 th4 t1m v1d30 T1kTok. Lwonj 200k tr4 v4o cu01 ng4y. L13n h3 m1nh.","Ch4o ban, m1nh la K13u. Tuy3n ngu01 th4 t1m v1d30 T1kTok. Lwonj 200k tra vao cu01 ngay. Lien he m1nh."
4512,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.625,0.5,Ban d4 dwojc chon de nzh4n nzh13m vwu d4t d0n h4nj lwonj c4o. Nh4n v4o t.me/shopee_nhiemvu_2024,Ban da dwojc chon de nzh4n nzh13m vwu d4t d0n h4nj lwonj c4o. Nh4n vao t.me/shopee_nhiemvu_2024
4514,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8947,0.6842,"Ch4o b4n, m1nh l4 Qu4n. C0ng v13c b1nh lu4n v1d30 lwonj 300k/ng4y. Ch1 c4n 20 phut l4m v13c th01.","Ch4o ban, m1nh la Qu4n. C0ng v13c b1nh lu4n v1d30 lwonj 300k/ngay. Ch1 can 20 phut l4m v13c th01."
4515,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.7333,0.6,M1nh l4 Hwonj. Tuy3n c0v13c l4m nzh13m vwu T3l3jr4m lwonj 500k nzh4y. Bam v4o t.me/vieclam_online_uytin,M1nh la Hwonj. Tuy3n c0v13c l4m nzh13m vwu T3l3jr4m lwonj 500k nzh4y. Bam vao t.me/vieclam_online_uytin
4517,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.6316,"Ch4o b4n, m1nh l4 Tr4ng. C0ng v13c th4 t1m v1d30 T1kTok k13m 100k-300k m01 ng4y. Kh0ng c4n v0n.","Ch4o ban, m1nh la Tr4ng. C0ng v13c th4 t1m v1d30 T1kTok kiem 100k-300k moi ngay. Khong can v0n."
4518,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.7222,0.5556,Ban muon k13m t13n f-r-3-3 khonj? J140 v13n s3 hwonj d4n b4n l4m nzh13m vwu nzh4n t13n nzh4nh. t.me/kiemtien_vn,Ban muon kiem t13n f-r-3-3 khong? J140 v13n se hwonj d4n ban l4m nzh13m vwu nzh4n t13n nzh4nh. t.me/kiemtien_vn
4520,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9,0.65,"Ch4o b4n, m1nh l4 V13t. C0ng v13c d4t d0n h4ng 0nl1n3 lwonj c4o, kh0ng c4n k1nh ngh13m. Nh4n t13n ngay.","Ch4o ban, m1nh la V13t. C0ng v13c d4t d0n hang 0nl1n3 lwonj c4o, khong can k1nh ngh13m. Nh4n t13n ngay."
4532,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.3333,0.25,Ho tro COVID-19: B4n~da-du D!EU*K!EN nh4n_T1EN h0~tro tu quy BH#TN. Bam v40 www.mnlkj.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! kL6m,Ho tro COVID-19: Ban~da-du D!EU*K!EN nh4n_T1EN h0~tro tu quy BH#TN. Bam vao www.mnlkj.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! kL6m
4536,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.3913,0.3043,Bo LD-TB-XH: B4n~da-du D!EU*K!EN nh4n_T1EN h0~tro NQ-116. Bam v40 mo.nhuio.com. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! mK3l,Bo LD-TB-XH: Ban~da-du D!EU*K!EN nh4n_T1EN h0~tro NQ-116. Bam vao mo.nhuio.com. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! mK3l
4540,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.375,0.2917,Ho tro COVID-19: B4n~da-du D!EU*K!EN nh4n_T1EN h0~tro tu quy BH#TN. Bam v40 www.xsder.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! dR4f,Ho tro COVID-19: Ban~da-du D!EU*K!EN nh4n_T1EN h0~tro tu quy BH#TN. Bam vao www.xsder.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! dR4f
4546,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4545,0.3182,Tr0 c4p NQ-116: B4n~da-du D!EU*K!EN nh4n_T1EN tu quy BH#TN. Nhan t41: www.nhygt.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! mP3a,Tr0 cap NQ-116: Ban~da-du D!EU*K!EN nh4n_T1EN tu quy BH#TN. Nhan tai: www.nhygt.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! mP3a
4548,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.381,0.2857,[BHXH] Quyet dinh BHXH: B4n_da-du D!EU_K!EN nh4n_T1EN h0~tro. Bam v40 www.vfrcd.icu. QUA-HAN SE KH0NG-DUOC CHAP NHAN! bF7g,[BHXH] Quyet dinh BHXH: B4n_da-du D!EU_K!EN nh4n_T1EN h0~tro. Bam vao www.vfrcd.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! bF7g
4550,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.2917,0.2083,Hoan Thue TNCN: B4n_da-du D!EU*K!EN nh4n_T1EN tu quy BH#TN. Nhan t41: mo.kiuyt.com. QUA HAN SE KH0NG DUOC CHAP NHAN! cK2l,Hoan Thue TNCN: B4n_da-du D!EU*K!EN nh4n_T1EN tu quy BH#TN. Nhan tai: mo.kiuyt.com. QUA HAN SE KHONG DUOC CHAP NHAN! cK2l
4552,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.3333,0.25,Ho tro COVID-19: B4n~da-du D!EU*K!EN nh4n_T1EN h0~tro tu quy BH#TN. Bam v40 www.mjuik.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! zB6v,Ho tro COVID-19: Ban~da-du D!EU*K!EN nh4n_T1EN h0~tro tu quy BH#TN. Bam vao www.mjuik.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! zB6v
4554,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.2857,0.1905,Tro cap NQ-116: B4n_da-du D!EU_K!EN nh4n_T1EN tu quy BHTN. Nhan t41: www.xsade.icu. QUA-HAN SE KH0NG-DUOC CHAP NHAN! rT2y,Tro cap NQ-116: B4n_da-du D!EU_K!EN nh4n_T1EN tu quy BHTN. Nhan tai: www.xsade.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! rT2y
4556,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.3913,0.3043,Bo LD-TB-XH: B4n~da-du D!EU*K!EN nh4n_T1EN h0~tro NQ-116. Bam v40 mo.nhyuj.com. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! pO3l,Bo LD-TB-XH: Ban~da-du D!EU*K!EN nh4n_T1EN h0~tro NQ-116. Bam vao mo.nhyuj.com. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! pO3l
4558,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.3478,0.2609,Quy BHTN: B4n_da-du D!EU_K!EN nh4n_T1EN h0~tro tu quy BH#TN. Nhan t41: www.mkiuj.icu. QUA-HAN SE KH0NG-DUOC CHAP NHAN! fG9h,Quy BHTN: B4n_da-du D!EU_K!EN nh4n_T1EN h0~tro tu quy BH#TN. Nhan tai: www.mkiuj.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! fG9h
4560,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.375,0.2917,Ho tro COVID-19: B4n~da-du D!EU*K!EN nh4n_T1EN h0~tro tu quy BH#TN. Bam v40 www.vfbtg.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! mN4b,Ho tro COVID-19: Ban~da-du D!EU*K!EN nh4n_T1EN h0~tro tu quy BH#TN. Bam vao www.vfbtg.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! mN4b
4564,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.5,0.3636,TECHCOMBANK: Ung dung F@st Mobile bj d4ng nh4p tren thj3t b! la. Vuj l0ng x4c thuc t4j http://techcombank.vn-tr.top de b4o v3 t4i s4n.,TECHCOMBANK: Ung dung F@st Mobile bj dang nhap tren thj3t b! la. Vui l0ng x4c thuc t4j http://techcombank.vn-tr.top de b4o v3 tai s4n.
4568,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7,0.45,SHB DIGIBANK: Ung dung bj kh04 z0 nH4p s41 m4 p1n qu4 nH13u l4n. Truy c4p http://shbdigibank-online.vip d3 m0 kh04.,SHB DIGIBANK: Ung dung bj kh04 z0 nhap sai m4 p1n qua nH13u l4n. Truy cap http://shbdigibank-online.vip de m0 kh04.
4571,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.75,0.375,[BIDV] CANH BAO: T41 kh04n cu4 b4n d4 b1 tH4y d01 s0 d13n tH041 nH4n OTP. X4c tHuc nG4y t41 http://bidv.cc d3 hUy b0.,[BIDV] CANH BAO: TAI kh04n cua ban da bi tH4y d01 s0 d13n tH041 nH4n OTP. X4c tHuc ngay tai http://bidv.cc de hUy Bo.
4573,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7273,0.4091,[MSB] C4n hAn: T4i kh04n s3 b1 tHuy h01 do cHU4 c4p nH4t CCCD. Vuj l0ng c4p nH4t t4j http://msb.vn-er.top trU0c 18h.,[MSB] Can hAn: Tai kh04n se bi tHuy h01 do cHU4 cap nH4t CCCD. Vui l0ng cap nH4t t4j http://msb.vn-er.top truoc 18h.
4577,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7619,0.5714,[SHB DIGIBANK] C4nH b40: Phat hien r0 r1 tH0ng t1n tH3 t1n dUng. B4m v4o http://shbdigibank.vn-qw.top d3 kH04 tH3 t4m tH01.,[SHB DIGIBANK] C4nH b40: Phat hien r0 r1 thong t1n tH3 t1n dUng. Bam vao http://shbdigibank.vn-qw.top de kH04 tH3 t4m tH01.
4580,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8571,0.3333,VCB DIGIBANK: Quy kh4ch vU4 tH3m tH13t b1 d4ng nH4p m01. KH0ng f41 b4n? B4m v4o http://vcbdigibank-online.vip d3 x04 tH13t b1.,VCB DIGIBANK: Quy khach vU4 tH3m tH13t bi dang nhap moi. Khong f41 ban? Bam vao http://vcbdigibank-online.vip de x04 tH13t bi.
4584,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8261,0.5217,ACB: T4j kH04n s3 b1 kH04 v1 cHU4 x4c tHuc d1nh d4nH. Vuj l0ng tHuc h13n t4j http://acb.vn-uy.top tRU0c 15h nG4y h0m n4y.,ACB: T4j kH04n se bi kH04 v1 cHU4 x4c tHuc dinh d4nH. Vui l0ng tHuc h13n t4j http://acb.vn-uy.top truoc 15h ngay hom nay.
4587,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7273,0.3636,[SHB DIGIBANK] t41 kH04n sH3 b1 tRU t13n z1cH vU 500k/tH4ng. n3u kH0ng d4ng kY b4m v40 http://shbdigibank.cc d3 hUy nG4y.,[SHB DIGIBANK] tai kH04n sH3 bi tRU t13n z1cH vU 500k/tH4ng. n3u khong dang kY bam vao http://shbdigibank.cc de hUy ngay.
4589,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7222,0.3889,"[VIETCOMBANK] canH b40: cH0ng rU4 t13n, t41 kH04n cu4 b4n c4n x4c tHuc t41 http://vietcombank-online.vip nG4y lUp tUc.","[VIETCOMBANK] canH b40: cH0ng rU4 t13n, tai kH04n cua ban can x4c tHuc tai http://vietcombank-online.vip ngay lUp tUc."
4593,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.7826,0.4783,[MSB] t41 kH04n MSB b1 kH04 do v1 f4m d13u kH04n sU zUng. D4ng nH4p http://msb.cc d3 m0 kH04 tRU0c 20h t01 n4y.,[MSB] tai kH04n MSB bi kH04 do v1 f4m d13u kH04n sU zUng. Dang nhap http://msb.cc de m0 kH04 truoc 20h t01 nay.
4595,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng,0.8696,0.5652,[MB BANK] C4nH b40: T4j kH04n s3 b1 t4m dUng z0 cHU4 c4p nH4t tH0ng t1n tH3. B4m v40 http://mbbank.vn-lk.top d3 h04n t4t.,[MB BANK] C4nH b40: T4j kH04n se bi t4m dUng z0 cHU4 cap nH4t thong t1n tH3. Bam vao http://mbbank.vn-lk.top de h04n t4t.
4601,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6667,0.6111,789B3t-N4p 100k nh4n 288k. 1 v0ng cu0c rut MAXX 15.000k. N0 Hu-B4n C4. BCR... DK: t.ly/zY7k9 mRsW,789B3t-N4p 100k nh4n 288k. 1 v0ng cu0c rut MAXX 15.000k. N0 Hu-Ban C4. BCR... DK: t.ly/zY7k9 mRsW
4603,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6875,0.5625,"V7B3t-B4cc4r4t truc t13p, ch01 g4, x0 s0. Rut t13n tr0ng 2 fhut. CSKH 24/7. Dk t41: v7max.com","V7B3t-B4cc4r4t truc t13p, ch01 g4, x0 s0. Rut t13n trong 2 fhut. CSKH 24/7. Dk tai: v7max.com"
4605,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.7333,0.6,8D4Y-T4ng 58k m01 d4y. N4p 1 nh4n 2. N0 Hu. B4n C4. BCR... DK: t.ly/bN5m1 qTzP,8D4Y-T4ng 58k moi d4y. N4p 1 nh4n 2. N0 Hu. Ban C4. BCR... DK: t.ly/bN5m1 qTzP
4607,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.8235,0.7059,"Aw!n-T4i 4pp nh4n 50k tr4i ngh13m. Rut t13n k0 c4n n4p. TLMN, X0c D14. Link: awin6.cc/sR3tY","Aw!n-Tai 4pp nh4n 50k tr4i ngh13m. Rut t13n k0 can n4p. TLMN, X0c D14. Link: awin6.cc/sR3tY"
4609,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.5,0.4167,"789Bet_km-KHUNG-nap_dau-X3. N0-Hu, B4n-C4, BCR... DK: t.ly/mK2w8 hJpL","789Bet_km-KHUNG-nap_dau-X3. N0-Hu, Ban-C4, BCR... DK: t.ly/mK2w8 hJpL"
4610,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6429,0.5,"Kwin668-B4cc4r4t truc t13p, x0 s0 1 an 99. Rut t13n tr0ng 5 fhut. Dk t41: kw77.com","Kwin668-B4cc4r4t truc t13p, x0 s0 1 an 99. Rut t13n trong 5 fhut. Dk tai: kw77.com"
4613,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.7857,0.7143,"8D4Y-B4cc4r4t, ch01 g4, th3 th40. CSKH 24/24. Rut t13n s13u t0c. Dk t41: 8dayv.com","8D4Y-B4cc4r4t, ch01 g4, th3 th40. CSKH 24/24. Rut t13n s13u t0c. Dk tai: 8dayv.com"
4615,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6471,0.5882,"Aw!n-Nap 200k nh4n 500k. 1 v0ng cu0c rut MAXX 20.000k. N0 Hu, B4n C4. DK: t.ly/pL1s4 rVnB","Aw!n-Nap 200k nh4n 500k. 1 v0ng cu0c rut MAXX 20.000k. N0 Hu, Ban C4. DK: t.ly/pL1s4 rVnB"
4616,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.7333,0.6667,"G141 tr1 2Q-T4i 4pp nh4n 128k FREE. Ch0i TLMN, X0c D14, N0hu... Link: 2q99.tech/hK7mJ","G141 tr1 2Q-Tai 4pp nh4n 128k FREE. Ch0i TLMN, X0c D14, N0hu... Link: 2q99.tech/hK7mJ"
4617,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.7333,0.6,"789B3t-B4cc4r4t truc t13p, x0 s0, th3 th40. Rut t13n tr0ng 1 fhut. Dk t41: 789v.com","789B3t-B4cc4r4t truc t13p, x0 s0, th3 th40. Rut t13n trong 1 fhut. Dk tai: 789v.com"
4619,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.5333,0.4,V7B3t-T4ng 100k m01 d4y. Nap 1 nhan 3. No Hu. B4n C4. BCR... DK: t.ly/aD8f3 sWqZ,V7B3t-T4ng 100k moi d4y. Nap 1 nhan 3. No Hu. Ban C4. BCR... DK: t.ly/aD8f3 sWqZ
4622,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.7143,0.6429,"JILI-B4cc4r4t, ch01 g4, th3 th40. CSKH 24/24. Rut t13n s13u t0c. Dk t41: jili6.com","JILI-B4cc4r4t, ch01 g4, th3 th40. CSKH 24/24. Rut t13n s13u t0c. Dk tai: jili6.com"
4626,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6154,0.5385,"Kw!n668-B4cc4r4t truc t13p, x0 s0 1 an 99. Rut t13n 2 fhut. Dk t41: kw88.com","Kw!n668-B4cc4r4t truc t13p, x0 s0 1 an 99. Rut t13n 2 fhut. Dk tai: kw88.com"
4628,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6,0.5333,K!m L0ng C4sino-Nap 100k nh4n 300k. No Hu-B4n C4. BCR... DK: t.ly/rF5g2 vXmN,K!m L0ng C4sino-Nap 100k nh4n 300k. No Hu-Ban C4. BCR... DK: t.ly/rF5g2 vXmN
4630,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.75,0.6667,"J!L!-B4cc4r4t truc t13p, ch01 g4, x0 s0. CSKH 24/7. Dk t41: jiliv.com","J!L!-B4cc4r4t truc t13p, ch01 g4, x0 s0. CSKH 24/7. Dk tai: jiliv.com"
4631,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.5714,0.4286,Aw!n-T4ng 88k m01 d4y. Nap 1 nhan 2. No Hu. B4n C4. DK: t.ly/jK1l4 bZqW,Aw!n-T4ng 88k moi d4y. Nap 1 nhan 2. No Hu. Ban C4. DK: t.ly/jK1l4 bZqW
4635,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.7692,0.6154,"V7B3t-B4cc4r4t, ch01 g4, th3 th40. Rut t13n tr0ng 3 fhut. Dk t41: v7win.com","V7B3t-B4cc4r4t, ch01 g4, th3 th40. Rut t13n trong 3 fhut. Dk tai: v7win.com"
4637,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.5,0.3571,8D4Y-Tang 100k m01 d4y. Nap 1 nhan 3. No Hu. B4n C4. DK: t.ly/eR4t1 kXmP,8D4Y-Tang 100k moi d4y. Nap 1 nhan 3. No Hu. Ban C4. DK: t.ly/eR4t1 kXmP
4639,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6364,0.5455,"Aw!n-B4cc4r4t truc t13p, x0 s0 1 an 99. CSKH 24/24. Dk t41: awinv.com","Aw!n-B4cc4r4t truc t13p, x0 s0 1 an 99. CSKH 24/24. Dk tai: awinv.com"
4654,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8889,0.5926,"Am4z0n c4n tuy3n nh4n v13n xu-ly d0n d4t h4ng TMDT t41 nh4. Lu0ng 500k~3000k/ng4y, kh0ng c4n k1nh ngh13m. Tu01 23-60. L13n h3 Z4l0: zalo.me/84701234567 Z4l0: 84701234567","Am4z0n can tuy3n nh4n v13n xu-ly d0n d4t hang TMDT tai nh4. Lu0ng 500k~3000k/ngay, khong can k1nh ngh13m. Tu01 23-60. Lien he Z4l0: zalo.me/84701234567 Z4l0: 84701234567"
4657,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.85,0.65,"L4z4d4 tuy3n nh4n v13n l4m t41 nh4 xu-ly d0n h4ng. Thu nh4p 500k-1.5tr/ng4y, lu0ng v3 ng4y. Tu01 23-65. Z4l0: zalo.me/84734567890","L4z4d4 tuy3n nh4n v13n l4m tai nh4 xu-ly d0n hang. Thu nhap 500k-1.5tr/ng4y, lu0ng v3 ngay. Tu01 23-65. Z4l0: zalo.me/84734567890"
4658,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.7,"T1k1 c4n tuy3n nh4n v13n d4t h4ng d3 n4ng t-h-u h4ng cu4 h4ng. Lu0ng 800.000d/ng4y, l4m tr3n d13n t-h-o41. Tu01 22-65. Z4l0: 84745678901","T1k1 can tuy3n nh4n v13n d4t hang de n4ng t-h-u hang cua hang. Lu0ng 800.000d/ng4y, l4m tr3n d13n t-h-o41. Tu01 22-65. Z4l0: 84745678901"
4659,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8696,0.6522,3B4y c4n tuy3n nh4n v13n xu-ly d0n d4t h4ng TMDT s0 lu0ng c0 h4n. Lu0ng 500k~3000k/ng4y. Tu01 23-60. Z4l0: zalo.me/84756789012 Z4l0: 84756789012,3B4y can tuy3n nh4n v13n xu-ly d0n d4t hang TMDT s0 lu0ng co han. Lu0ng 500k~3000k/ngay. Tu01 23-60. Z4l0: zalo.me/84756789012 Z4l0: 84756789012
4660,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8636,0.6364,"Cty HVS tuy3n nh4n v13n b4n t-h-01 g14n t41 nh4. Lu0ng 500k-1tr/ng4y, l4m luc r4nh. Tu01 22-65. L13n h3 Z4l0: zalo.me/84767890123 Z4l0: 84767890123","Cty HVS tuy3n nh4n v13n ban t-h-01 g14n tai nh4. Lu0ng 500k-1tr/ngay, l4m luc r4nh. Tu01 22-65. Lien he Z4l0: zalo.me/84767890123 Z4l0: 84767890123"
4661,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.7778,"3M1M3 C0mp4ny c4n tuy3n nh4n v13n b4n t-h-01 g14n. Lu0ng 800.000d/ng4y, nh4n lu0ng tr0ng ng4y. Tu01 23-60. Z4l0: zalo.me/84778901234 Z4l0: 84778901234","3M1M3 C0mp4ny can tuy3n nh4n v13n ban t-h-01 g14n. Lu0ng 800.000d/ng4y, nh4n lu0ng trong ngay. Tu01 23-60. Z4l0: zalo.me/84778901234 Z4l0: 84778901234"
4662,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.9048,0.7143,"Am4z0n c4n tuy3n g4p c0ng t4c v13n xu-ly d0n h4ng. Lu0ng 350-999k/ng4y, l4m t41 nh4. Tu01 22-60. Z4l0: zalo.me/84789012345 Z4l0: 84789012345","Am4z0n can tuy3n g4p c0ng t4c v13n xu-ly d0n hang. Lu0ng 350-999k/ngay, l4m tai nh4. Tu01 22-60. Z4l0: zalo.me/84789012345 Z4l0: 84789012345"
4663,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8571,0.7619,"T1kT0k tuy3n ngu01 l4m nh13m vu xu-ly d0n h4ng, nh4n t13n s4u 13-25 f-h-u-t. Lu0ng 1tr-3tr/ng4y. Tu01 23-65. Z4l0: zalo.me/84790123456 Z4l0: 84790123456","T1kT0k tuy3n ngu01 l4m nh13m vu xu-ly d0n hang, nh4n t13n s4u 13-25 f-h-u-t. Lu0ng 1tr-3tr/ngay. Tu01 23-65. Z4l0: zalo.me/84790123456 Z4l0: 84790123456"
4664,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8947,0.8421,Sh0p33 tuy3n nh4n v13n d4nh g14 s4n f-h-4m v4 xu-ly d0n h4ng. Lu0ng 800.000d/ng4y. Tu01 22-60. L1nk Z4l0: zalo.me/84312345678,Sh0p33 tuy3n nh4n v13n d4nh g14 s4n f-h-4m v4 xu-ly d0n hang. Lu0ng 800.000d/ng4y. Tu01 22-60. L1nk Z4l0: zalo.me/84312345678
4665,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8889,0.6667,"L4z4d4 c4n c0ng t4c v13n xu-ly d0n h4ng t41 nh4, lu0ng 500k~3000k/ng4y. Tu01 23-65. Z4l0: zalo.me/84323456789","L4z4d4 can c0ng t4c v13n xu-ly d0n hang tai nh4, lu0ng 500k~3000k/ngay. Tu01 23-65. Z4l0: zalo.me/84323456789"
4666,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.8125,"T1k1 tuy3n nh4n v13n d4t h4ng n4ng h4ng sh0p. Lu0ng 800.000d/ng4y, nh4n t13n ng4y. Tu01 22-60. Z4l0: 84334567890","T1k1 tuy3n nh4n v13n d4t hang n4ng hang sh0p. Lu0ng 800.000d/ng4y, nh4n t13n ngay. Tu01 22-60. Z4l0: 84334567890"
4667,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.88,0.68,"Am4z0n c4n tuy3n nh4n v13n xu ly z0n z4t h4ng TMDT. Lu0ng 500k~3000k/ng4y, th40 t4c z0n g14n. Tu01 23-65. L13n h3 Z4l0: zalo.me/84512345678 Z4l0: 84512345678","Am4z0n can tuy3n nh4n v13n xu ly z0n z4t hang TMDT. Lu0ng 500k~3000k/ngay, th40 t4c z0n g14n. Tu01 23-65. Lien he Z4l0: zalo.me/84512345678 Z4l0: 84512345678"
4668,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.8824,0.8235,"T1kT0k tuy3n nh4n v13n xu ly z0n h4ng, nh4n t13n s4u 13-25 f-h-u-t. Lu0ng 800.000z/ng4y. Tu01 22-60. Z4l0: zalo.me/84523456789 Z4l0: 84523456789","T1kT0k tuy3n nh4n v13n xu ly z0n hang, nh4n t13n s4u 13-25 f-h-u-t. Lu0ng 800.000z/ng4y. Tu01 22-60. Z4l0: zalo.me/84523456789 Z4l0: 84523456789"
4669,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.9091,0.8182,Sh0p33 tuy3n g4p nh4n v13n xu ly z0n v4 z4nh g14 s4n f4m. Lu0ng 350-999k/ng4y. Kh0ng k1nh nghj3m. Tu01 22-60. Z4l0: zalo.me/84534567890,Sh0p33 tuy3n g4p nh4n v13n xu ly z0n v4 z4nh g14 s4n f4m. Lu0ng 350-999k/ngay. Khong k1nh nghj3m. Tu01 22-60. Z4l0: zalo.me/84534567890
4670,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,0.85,0.75,"L4z4z4 tuy3n nh4n v13n l4m t41 nh4 xu ly z0n h4ng. Lu0ng 500k-1.5tr/ng4y, nh4n t13n f-h-ut m0t. Tu01 23-65. Z4l0: zalo.me/84545678901","L4z4z4 tuy3n nh4n v13n l4m tai nh4 xu ly z0n hang. Lu0ng 500k-1.5tr/ng4y, nh4n t13n f-h-ut m0t. Tu01 23-65. Z4l0: zalo.me/84545678901"
4671,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.6667,T1k1 c4n tuy3n nh4n v13n z4t h4ng n4ng t-h-u h4ng cu4 h4ng. Lu0ng 800.000z/ng4y. Tu01 22-65. Z4l0: 84556789012,T1k1 can tuy3n nh4n v13n z4t hang n4ng t-h-u hang cua hang. Lu0ng 800.000z/ng4y. Tu01 22-65. Z4l0: 84556789012
