"norm_id","sample_id","source_text","normalized_text"
"sms_norm_04248","phase1_04494","BHXH VN: Ma so BHXH 0123456789 cua Quy khach da duoc ghi nhan thoi gian dong BHTN la 5 nam 2 thang. Tran trong.","Bảo hiểm Xã hội Việt Nam: Mã số Bảo hiểm Xã hội 0123456789 của Quý khách đã được ghi nhận thời gian đóng BHTN là 5 năm 2 tháng. Trân trọng."
"sms_norm_04249","phase1_04495","Tong cuc Thue: Thoi han quyet toan thue TNCN nam 2023 doi voi ca nhan tu quyet toan la ngay 30/04/2024. Quy khach vui long thuc hien tai thuedientu.gdt.gov.vn.","Tổng cục Thuế: Thời hạn quyết toán thuế TNCN năm 2023 đối với cá nhân tự quyết toán là ngày 30/04/2024. Quý khách vui lòng thực hiện tại thuedientu.gdt.gov.vn."
"sms_norm_04250","phase1_04496","[TCT] Ma xac thuc OTP cua ban de dang nhap he thong Thue dien tu la 930281. Vui long khong cung cap ma nay cho bat ky ai. Hotline ho tro: 02439712310.","[Tổng cục Thuế] Mã xác thực OTP của bạn để đăng nhập hệ thống Thuế điện tử là 930281. Vui lòng không cung cấp mã này cho bất kỳ ai. Hotline hỗ trợ: 02439712310."
"sms_norm_04251","phase1_04497","Tong cuc Thue thong bao: Dang ky thue thanh cong cho Ma so thue 8492019382. Quy khach co the tra cuu nghia vu thue tai ung dung eTax Mobile.","Tổng cục Thuế thông báo: Đăng ký thuế thành công cho Mã số thuế 8492019382. Quý khách có thể tra cứu nghĩa vụ thuế tại ứng dụng eTax Mobile."
"sms_norm_04252","phase1_04498","TONG CUC THUE: Nhac nho cac ho kinh doanh nop thue khoan thang 09/2024 truoc ngay 20/09 de tranh phat sinh lai cham nop. Chi tiet tai gdt.gov.vn.","Tổng cục Thuế: Nhắc nhở các hộ kinh doanh nộp thuế khoán tháng 09/2024 trước ngày 20/09 để tránh phát sinh lãi chậm nộp. Chi tiết tại gdt.gov.vn."
"sms_norm_04253","phase1_04499","Tong cuc Thue thong bao nang cap he thong Khai thue qua mang tu 18h ngay 15/10 den 06h ngay 16/10. Quy khach vui long sap xep thoi gian giao dich phu hop.","Tổng cục Thuế thông báo nâng cấp hệ thống Khai thuế qua mạng từ 18h ngày 15/10 đến 06h ngày 16/10. Quý khách vui lòng sắp xếp thời gian giao dịch phù hợp."
"sms_norm_04254","phase1_04500","[TCT] Thong bao: Ho so hoan thue so 749/QD-CCT cua ban da duoc chap thuan. Tien hoan thue se duoc chuyen vao tai khoan ngan hang da dang ky trong 5 ngay lam viec.","[Tổng cục Thuế] Thông báo: Hồ sơ hoàn thuế số 749/QĐ-CCT của bạn đã được chấp thuận. Tiền hoàn thuế sẽ được chuyển vào tài khoản ngân hàng đã đăng ký trong 5 ngày làm việc."
"sms_norm_04255","phase1_04501","Tong cuc Thue canh bao: Nguoi nop thue can canh giac voi cac cuoc goi gia danh can bo thue yeu cau chuyen tien hoac cai dat app la. Thong tin chinh thuc tai gdt.gov.vn.","Tổng cục Thuế cảnh báo: Người nộp thuế cần cảnh giác với các cuộc gọi giả danh cán bộ thuế yêu cầu chuyển tiền hoặc cài đặt app lạ. Thông tin chính thức tại gdt.gov.vn."
"sms_norm_04256","phase1_04502","TONG CUC THUE: Quy khach co thong bao moi ve viec dieu chinh muc thue bac thang. Vui long kiem tra hop thu dien tu da dang ky voi co quan thue.","Tổng cục Thuế: Quý khách có thông báo mới về việc điều chỉnh mức thu bậc thang. Vui lòng kiểm tra hộp thư điện tử đã đăng ký với cơ quan thuế."
"sms_norm_04257","phase1_04503","CUC AN NINH MANG: Canh bao tinh trang lua dao qua tin nhan gia mao thuong hieu ngan hang dang gia tang. Tuyet doi khong click vao link la khong phai .gov.vn.","Cục An ninh mạng: Cảnh báo tình trạng lừa đảo qua tin nhắn giả mạo thương hiệu ngân hàng đang gia tăng. Tuyệt đối không click vào link lạ không phải .gov.vn."
"sms_norm_04258","phase1_04504","Bo Cong an: Ma xac thuc de kich hoat tai khoan dinh danh dien tu (VNeID) cua ban la 552910. Ma co hieu luc trong 03 phut.","Bộ Công an: Mã xác thực để kích hoạt tài khoản định danh điện tử (VNeID) của bạn là 552910. Mã có hiệu lực trong 03 phút."
"sms_norm_04259","phase1_04505","[VNeID] Chuc mung tai khoan dinh danh dien tu muc do 2 cua ong/ba da duoc phe duet. Quy khach vui long dang nhap ung dung de su dung cac tien ich.","[VNeID] Chúc mừng tài khoản định danh điện tử mức độ 2 của ông/bà đã được phê duyệt. Quý khách vui lòng đăng nhập ứng dụng để sử dụng các tiện ích."
"sms_norm_04260","phase1_04506","CUC AN NINH MANG: Canh bao nguoi dan khong cung cap thong tin ca nhan, ma OTP cho nguoi tu xung la can bo Cong an qua dien thoai. Moi lam viec deu tai tru so.","Cục An ninh mạng: Cảnh báo người dân không cung cấp thông tin cá nhân, mã OTP cho người tự xưng là cán bộ Công an qua điện thoại. Mọi làm việc đều tại trụ sở."
"sms_norm_04261","phase1_04507","Bo Cong an thong bao: CCCD cua cong dan Nguyen Van B da co tai tru so Cong an quan. Moi cong dan den nhan vao gio hanh chinh, mang theo giay hen.","Bộ Công an thông báo: Căn cước công dân của công dân Nguyễn Văn B đã có tại trụ sở Công an quận. Mời công dân đến nhận vào giờ hành chính, mang theo giấy hẹn."
"sms_norm_04262","phase1_04508","CUC CSGT thong bao: Tra cuu vi pham giao thong qua hinh anh (phat nguoi) tai website chinh thuc csgt.vn. Moi thac mac lien he hotline 0692342608.","Cục Cảnh sát giao thông thông báo: Tra cứu vi phạm giao thông qua hình ảnh (phạt người) tại website chính thức csgt.vn. Mọi thắc mắc liên hệ hotline 0692342608."
"sms_norm_04263","phase1_04509","Bo Cong an: Nhac nho cong dan thuc hien khai bao tam tru, tam vang qua Cong dich vu cong Bo Cong an dichvucong.bocongan.gov.vn de tiet kiem thoi gian.","Bộ Công an: Nhắc nhở công dân thực hiện khai báo tạm trú, tạm vắng qua Cổng dịch vụ công Bộ Công an: dichvucong.bocongan.gov.vn để tiết kiệm thời gian."
"sms_norm_04264","phase1_04510","[VNeID] He thong se tam dung bao tri tu 00h00 den 02h00 ngay 20/10/2024 de nang cap tinh nang moi. Mong Quy khach thong cam vi su bat tien nay.","[VNeID] Hệ thống sẽ tạm dừng bảo trì từ 00h00 đến 02h00 ngày 20/10/2024 để nâng cấp tính năng mới. Mong Quý khách thông cảm vì sự bất tiện này."
"sms_norm_04265","phase1_04511","CUC AN NINH MANG: Canh bao hien tuong gia mao website Chinh phu de danh cap thong tin. Chi truy cap cac ten mien co duoi .gov.vn.","Cục An ninh mạng: Cảnh báo hiện tượng giả mạo website Chính phủ để đánh cắp thông tin. Chỉ truy cập các tên miền có đuôi .gov.vn."
"sms_norm_04266","phase1_04512","Bo Cong an: De nghi cong dan co CCCD het han trong nam 2024 khan truong den co quan Cong an gan nhat de lam thu tuc cap doi theo quy dinh.","Bộ Công an: Đề nghị công dân có căn cước công dân hết hạn trong năm 2024 khẩn trương đến cơ quan Công an gần nhất để làm thủ tục cấp đổi theo quy định."
"sms_norm_04267","phase1_04513","EVN thong bao: Tien dien thang 09/2024 cua KH PE12000012345 la 850,500d. Han thanh toan den ngay 15/10. Vui long thanh toan qua App EVN hoac Ngan hang.","EVN thông báo: Tiền điện tháng 09/2024 của khách hàng PE12000012345 là 850.500 đồng. Hạn thanh toán đến ngày 15/10. Vui lòng thanh toán qua App EVN hoặc ngân hàng."
"sms_norm_04268","phase1_04514","[EVNSPC] Thong bao tam ngung cung cap dien de bao tri luoi dien tai khu vuc phuong Ben Nghe tu 08h00 den 12h00 ngay 12/10/2024. Tran trong.","[EVNSPC] Thông báo tạm ngừng cung cấp điện để bảo trì lưới điện tại khu vực phường Bến Nghé từ 08h00 đến 12h00 ngày 12/10/2024. Trân trọng."
"sms_norm_04269","phase1_04515","SAWACO thong bao: Chi so nuoc thang nay cua KH 182930 la 25m3, thanh tien 320,000d. Quy khach vui long thanh toan truoc ngay 20 hang thang.","SAWACO thông báo: Chỉ số nước tháng này của khách hàng 182930 là 25 m³, thành tiền 320.000 đồng. Quý khách vui lòng thanh toán trước ngày 20 hàng tháng."
"sms_norm_04270","phase1_04516","MTTQ VIET NAM: Keu goi chung tay ung ho dong bao khac phuc hau qua thien tai. So TK: 0011001932418 tai Vietcombank. Thong tin minh bach tai mttqvietnam.org.vn.","Mặt trận Tổ quốc Việt Nam: Kêu gọi chung tay ủng hộ đồng bào khắc phục hậu quả thiên tai. Số tài khoản: 0011001932418 tại Vietcombank. Thông tin minh bạch tại mttqvietnam.org.vn."
"sms_norm_04271","phase1_04517","DH CNTT (UIT) TB: Ma OTP xac thuc dang ky hoc phan cua sinh vien la 119283. Vui long khong chia se ma nay de bao mat tai khoan hoc tap.","Đại học Công nghệ Thông tin (UIT) thông báo: Mã OTP xác thực đăng ký học phần của sinh viên là 119283. Vui lòng không chia sẻ mã này để bảo mật tài khoản học tập."
"sms_norm_04272","phase1_04518","DH QUOC GIA TP.HCM: Thong bao ket qua ky thi Danh gia nang luc dot 1 nam 2024 da duoc cap nhat. Thi sinh tra cuu tai thinangluc.vnuhcm.edu.vn.","Đại học Quốc gia Thành phố Hồ Chí Minh: Thông báo kết quả kỳ thi Đánh giá năng lực đợt 1 năm 2024 đã được cập nhật. Thí sinh tra cứu tại thinangluc.vnuhcm.edu.vn."
"sms_norm_04273","phase1_04519","[UIT] Thong bao: Han nop hoc phi Hoc ky 1 nam hoc 2024-2025 la ngay 30/09/2024. Sinh vien vui long hoan thanh dung han de duoc xac nhan dang ky hoc phan.","[UIT] Thông báo: Hạn nộp học phí Học kỳ 1 năm học 2024-2025 là ngày 30/09/2024. Sinh viên vui lòng hoàn thành đúng hạn để được xác nhận đăng ký học phần."
"sms_norm_04274","phase1_04520","MTTQ VIET NAM tran trong cam on Quy manh thuong quan da ung ho 500,000d vao Quy Vi nguoi ngheo. Chung nhan dien tu da duoc gui ve email cua Quy khach.","Mặt trận Tổ quốc Việt Nam trân trọng cảm ơn Quý mạnh thường quân đã ủng hộ 500.000 đồng vào Quỹ Vì người nghèo. Chứng nhận điện tử đã được gửi về email của Quý khách."
"sms_norm_04275","phase1_04521","EVN thong bao: Quy khach da thanh toan thanh cong tien dien thang 08/2024 so tien 1,240,000d. Cam on Quy khach da su dung dich vu cua EVN.","EVN thông báo: Quý khách đã thanh toán thành công tiền điện tháng 08/2024 số tiền 1.240.000 đồng. Cảm ơn Quý khách đã sử dụng dịch vụ của EVN."
"sms_norm_04276","phase1_04522","Cap nuoc thong bao: Do su co be ong truyen tai, khu vuc quan 7 se bi cup nuoc tam thoi tu 21h hom nay den 05h sang mai. Mong Quy khach thong cam.","Cấp nước thông báo: Do sự cố bể ống truyền tải, khu vực quận 7 sẽ bị cúp nước tạm thời từ 21h hôm nay đến 05h sáng mai. Mong Quý khách thông cảm."
"sms_norm_04277","phase1_04523","[UIT] Thong bao den sinh vien ve viec dang ky xet tot nghiep dot 3 nam 2024. Thoi gian dang ky tu 01/10 den 15/10 tai phong dao tao.","[UIT] Thông báo đến sinh viên về việc đăng ký xét tốt nghiệp đợt 3 năm 2024. Thời gian đăng ký từ 01/10 đến 15/10 tại phòng đào tạo."
"sms_norm_04278","phase1_04524","VNU-HCM: Thong bao ke hoach to chuc le tot nghiep tap trung nam 2024. Sinh vien xem chi tiet lich trinh va danh sach tai website truong thanh vien.","Đại học Quốc gia Thành phố Hồ Chí Minh: Thông báo kế hoạch tổ chức lễ tốt nghiệp tập trung năm 2024. Sinh viên xem chi tiết lịch trình và danh sách tại website trường thành viên."
"sms_norm_04279","phase1_04525","Shopee: Mã xác minh để đổi mật khẩu của bạn là 293847. KHÔNG chia sẻ mã này với người khác, kể cả nhân viên Shopee.","Shopee: Mã xác minh để đổi mật khẩu của bạn là 293847. KHÔNG chia sẻ mã này với người khác, kể cả nhân viên Shopee."
"sms_norm_04280","phase1_04526","Tiki: Mã OTP xác thực thay đổi mật khẩu tài khoản là 102938. Vui lòng không cung cấp mã này cho bất kỳ ai để bảo mật thông tin.","Tiki: Mã OTP xác thực thay đổi mật khẩu tài khoản là 102938. Vui lòng không cung cấp mã này cho bất kỳ ai để bảo mật thông tin."
"sms_norm_04281","phase1_04527","Lazada: 384756 là mã xác nhận đổi mật khẩu của bạn. Mã sẽ hết hạn sau 2 phút. Tuyệt đối không chia sẻ mã cho người lạ.","Lazada: 384756 là mã xác nhận đổi mật khẩu của bạn. Mã sẽ hết hạn sau 2 phút. Tuyệt đối không chia sẻ mã cho người lạ."
"sms_norm_04282","phase1_04528","Sendo: Mã xác minh thay đổi mật khẩu của quý khách là 582931. KHÔNG chia sẻ mã này với người khác, kể cả nhân viên Sendo.","Sendo: Mã xác minh thay đổi mật khẩu của quý khách là 582931. KHÔNG chia sẻ mã này với người khác, kể cả nhân viên Sendo."
"sms_norm_04283","phase1_04529","TikTok Shop: Mã xác thực đặt lại mật khẩu của bạn là 492038. Vui lòng hoàn tất thủ tục trong vòng 5 phút.","TikTok Shop: Mã xác thực đặt lại mật khẩu của bạn là 492038. Vui lòng hoàn tất thủ tục trong vòng 5 phút."
"sms_norm_04284","phase1_04530","Shopee: Mã xác nhận để cập nhật mật khẩu mới là 829301. KHÔNG chia sẻ mã này với bất kỳ ai để tránh mất tài khoản.","Shopee: Mã xác nhận để cập nhật mật khẩu mới là 829301. KHÔNG chia sẻ mã này với bất kỳ ai để tránh mất tài khoản."
"sms_norm_04285","phase1_04531","Tiki: Mã OTP để quý khách thay đổi thông tin mật khẩu là 772931. Mã có hiệu lực trong 5 phút. Vui lòng không chia sẻ mã này.","Tiki: Mã OTP để quý khách thay đổi thông tin mật khẩu là 772931. Mã có hiệu lực trong 5 phút. Vui lòng không chia sẻ mã này."
"sms_norm_04286","phase1_04532","Lazada: 920183 là mã xác nhận yêu cầu thay đổi mật khẩu của bạn. Vui lòng không cung cấp mã này cho người khác.","Lazada: 920183 là mã xác nhận yêu cầu thay đổi mật khẩu của bạn. Vui lòng không cung cấp mã này cho người khác."
"sms_norm_04287","phase1_04533","Sendo: Mã xác minh đổi mật khẩu mới cho tài khoản của bạn là 103948. KHÔNG chia sẻ mã này với bất kỳ ai.","Sendo: Mã xác minh đổi mật khẩu mới cho tài khoản của bạn là 103948. KHÔNG chia sẻ mã này với bất kỳ ai."
"sms_norm_04288","phase1_04534","TikTok Shop: Mã OTP để xác thực đổi mật khẩu tài khoản là 662910. Vui lòng nhập mã để hoàn tất yêu cầu.","TikTok Shop: Mã OTP để xác thực đổi mật khẩu tài khoản là 662910. Vui lòng nhập mã để hoàn tất yêu cầu."
"sms_norm_04289","phase1_04535","Shopee: Mã xác nhận yêu cầu thay đổi mật khẩu là 552918. Tuyệt đối KHÔNG cung cấp mã này cho bất kỳ ai để đảm bảo an toàn.","Shopee: Mã xác nhận yêu cầu thay đổi mật khẩu là 552918. Tuyệt đối KHÔNG cung cấp mã này cho bất kỳ ai để đảm bảo an toàn."
"sms_norm_04290","phase1_04536","Tiki: Mã OTP xác thực đổi mật khẩu là 442930. Mã có hiệu lực trong vòng 5 phút. Vui lòng không chia sẻ mã.","Tiki: Mã OTP xác thực đổi mật khẩu là 442930. Mã có hiệu lực trong vòng 5 phút. Vui lòng không chia sẻ mã."
"sms_norm_04291","phase1_04537","Lazada: 221093 là mã xác thực yêu cầu thay đổi mật khẩu. KHÔNG chia sẻ mã này với bất kỳ ai, kể cả nhân viên Lazada.","Lazada: 221093 là mã xác thực yêu cầu thay đổi mật khẩu. KHÔNG chia sẻ mã này với bất kỳ ai, kể cả nhân viên Lazada."
"sms_norm_04292","phase1_04538","Sendo: Mã OTP để quý khách đổi mật khẩu tài khoản là 901283. Vui lòng không cung cấp mã này cho người lạ.","Sendo: Mã OTP để quý khách đổi mật khẩu tài khoản là 901283. Vui lòng không cung cấp mã này cho người lạ."
"sms_norm_04293","phase1_04539","TikTok Shop: Mã xác minh đặt lại mật khẩu của bạn là 339201. Vui lòng không chia sẻ mã này để bảo vệ tài khoản.","TikTok Shop: Mã xác minh đặt lại mật khẩu của bạn là 339201. Vui lòng không chia sẻ mã này để bảo vệ tài khoản."
"sms_norm_04294","phase1_04540","Shopee: Mã xác thực thay đổi mật khẩu của bạn là 882910. KHÔNG chia sẻ mã này với người khác, kể cả nhân viên Shopee.","Shopee: Mã xác thực thay đổi mật khẩu của bạn là 882910. KHÔNG chia sẻ mã này với người khác, kể cả nhân viên Shopee."
"sms_norm_04295","phase1_04541","Shopee: Đơn hàng #240520MNKLPY của bạn đã đặt thành công và đang được người bán chuẩn bị. Theo dõi tại app Shopee.","Shopee: Đơn hàng #240520MNKLPY của bạn đã đặt thành công và đang được người bán chuẩn bị. Theo dõi tại app Shopee."
"sms_norm_04296","phase1_04542","Tiki: Đơn hàng TKI-1029384756 đã đặt thành công. Tiki đang đóng gói và sẽ sớm bàn giao cho đơn vị vận chuyển.","Tiki: Đơn hàng TKI-1029384756 đã đặt thành công. Tiki đang đóng gói và sẽ sớm bàn giao cho đơn vị vận chuyển."
"sms_norm_04297","phase1_04543","Lazada: Đơn hàng 129384756102938 của bạn đã được xác nhận thành công. Dự kiến giao hàng từ ngày 22/05 đến 25/05.","Lazada: Đơn hàng 129384756102938 của bạn đã được xác nhận thành công. Dự kiến giao hàng từ ngày 22/05 đến 25/05."
"sms_norm_04298","phase1_04544","Sendo: Chúc mừng bạn đã đặt thành công đơn hàng 928374615. Sendo đang chuẩn bị hàng để giao đến bạn sớm nhất.","Sendo: Chúc mừng bạn đã đặt thành công đơn hàng 928374615. Sendo đang chuẩn bị hàng để giao đến bạn sớm nhất."
