id,cat,content_before,content_after
3096,BHXH / Trợ cấp,Hoan-thue_TNCN: B4n-da^du_d!eu*k!en^NH4N_T1EN tu quy BHTN. Nhan t41: www.qazws.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! mH3k,"Hoàn thuế TNCN: Bạn đã đủ điều kiện NHẬN TIỀN từ quỹ BHTN. Nhận tại: www.qazws.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! mH3k"
3098,BHXH / Trợ cấp,Tro^cap-NQ-116: B4n^da_du-D!EU*K!EN nh4n~T1EN h0-tro. Nhan t41: www.ijnuh.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! hD2s,"Trợ cấp NQ-116: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ. Nhận tại: www.ijnuh.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! hD2s"
3099,BHXH / Trợ cấp,"Theo NQ-116, 0ng (Ba) da du d!eu k!en NH4N T1EN tu quy BHTN. Bam vao www.okmij.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! fS1a","Theo NQ-116, Ông (Bà) đã đủ điều kiện NHẬN TIỀN từ quỹ BHTN. Bấm vào www.okmij.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! fS1a"
3100,BHXH / Trợ cấp,BHXH_VN: B4n-da^du_d!eu*k!en^NH4N_T1EN h0~tro. Nhan t41: www.uhbgv.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! dS5a,"BHXH VN: Bạn đã đủ điều kiện NHẬN TIỀN hỗ trợ. Nhận tại: www.uhbgv.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! dS5a"
3101,Giả mạo ngân hàng,[VCB DIGIBANK] T4i kh04n cua b4n d4 b1 kh04 l0c. D4ng nh4p t4i https://vcbdigibank.vn-sh.top de k1ch h04t l4i ngay.,"[VCB DIGIBANK] Tài khoản của bạn đã bị khóa rồi. Đăng nhập tại https://vcbdigibank.vn-sh.top để kích hoạt lại ngay."
3102,Giả mạo ngân hàng,BIDV tr4n tr0ng: T4i kh04n j140 d1ch b4t thuong. Wuy kh4ch f41 x4c thuc t41 https://bidv-online.vip tr3n h3 th0ng z3 tranh m4t t13n.,"BIDV trân trọng: Tài khoản giao dịch bất thường. Quý khách phải xác thực tại https://bidv-online.vip trên hệ thống để tránh mất tiền."
3103,Giả mạo ngân hàng,(TECHCOMBANK) C4nh b40: T4i kh04n b1 d4ng nh4p l4. Vui l0ng v40 https://techcombank.cc x4c thuc truoc 24h d3 kh0ng b1 kh04.,"(TECHCOMBANK) Cảnh báo: Tài khoản bị đăng nhập lạ. Vui lòng vào https://techcombank.cc xác thực trước 24h để không bị khóa."
3104,Giả mạo ngân hàng,ACB th0ng b40: F4t h13n truy c4f tr4i f3f. Bam v4o https://acb.vn-tz.top z3 h04n t4t x4c m1nh z4nh t1nh n3u kh0ng s3 b1 kh04 tke.,"ACB thông báo: Phát hiện truy cập trái phép. Bấm vào https://acb.vn-tz.top để hoàn tất xác minh danh tính nếu không sẽ bị khóa thẻ."
3105,Giả mạo ngân hàng,[MB BANK] T4i kh04n d4 b1 t4m kh04. D4ng nh4p https://mbbank-online.vip de k1ch h04t l4i truoc 2h ch13u n4y.,"[MB BANK] Tài khoản đã bị tạm khóa. Đăng nhập https://mbbank-online.vip để kích hoạt lại trước 2h chiều nay."
3106,Giả mạo ngân hàng,TPBank: C4nh b40 j140 z1ch b4t thuong z0 l01 h3 th0ng. Wuy kh4ch bam v4o https://tpbank.cc z3 x4c m1nh t41 kh04n l4f tuc.,"TPBank: Cảnh báo giao dịch bất thường do lỗi hệ thống. Quý khách bấm vào https://tpbank.cc để xác minh tài khoản lập tức."
3107,Giả mạo ngân hàng,(SHB DIGIBANK) T4i kh04n b1 h4ck. Vui l0ng d4ng nh4p h3 th0ng h0 tro t4i https://shbdigibank.vn-tt.top de b4o v3 t4i s4n.,"(SHB DIGIBANK) Tài khoản bị hack. Vui lòng đăng nhập hệ thống hỗ trợ tại https://shbdigibank.vn-tt.top để bảo vệ tài sản."
3108,Giả mạo ngân hàng,MSB tr4n tr0ng: F4t h13n th13t b1 l4 d4ng nh4p. Bam https://msb-online.vip z3 huy j140 z1ch n3u kh0ng f41 b4n k1ch h04t.,"MSB trân trọng: Phát hiện thiết bị lạ đăng nhập. Bấm https://msb-online.vip để hủy giao dịch nếu không phải bạn kích hoạt."
3109,Giả mạo ngân hàng,[SACOMBANK] T4i kh04n s3 b1 kh04 v1 th13u th0ng t1n. D4ng nh4p t4i https://sacombank.cc de c4p nh4t ngay l4f tuc.,"[SACOMBANK] Tài khoản sẽ bị khóa vì thiếu thông tin. Đăng nhập tại https://sacombank.cc để cập nhật ngay lập tức."
3110,Giả mạo ngân hàng,Vietcombank: J140 z1ch l4 f4t h13n. Wuy kh4ch f41 v4o https://vietcombank.vn-ax.top z3 x4c thuc n3u kh0ng s3 b1 m4t t13n.,"Vietcombank: Giao dịch lạ phát hiện. Quý khách phải vào https://vietcombank.vn-ax.top để xác thực nếu không sẽ bị mất tiền."
3111,Giả mạo ngân hàng,[VCB DIGIBANK] Th0ng b40: T4i kh04n s3 b1 d0ng l41 s4u 1h n3u kh0ng x4c thuc t4i https://vcbdigibank-online.vip ngay.,"[VCB DIGIBANK] Thông báo: Tài khoản sẽ bị đóng lại sau 1h nếu không xác thực tại https://vcbdigibank-online.vip ngay."
3112,Giả mạo ngân hàng,BIDV: Wuy kh4ch co th0ng b4o m01 z3 b40 m4t. Bam v4o https://bidv.cc z3 k13m tr4 n3u kh0ng t41 kh04n s3 b1 t4m zung.,"BIDV: Quý khách có thông báo mới về bảo mật. Bấm vào https://bidv.cc để kiểm tra nếu không tài khoản sẽ bị tạm dừng."
3114,Giả mạo ngân hàng,ACB tr4n tr0ng: H3 th0ng z4ng b4o tr1. Wuy kh4ch f41 d4ng nh4f t41 https://acb-online.vip z3 k1ch h04t l41 tke.,"ACB trân trọng: Hệ thống đang bảo trì. Quý khách phải đăng nhập tại https://acb-online.vip để kích hoạt lại thẻ."
3116,Giả mạo ngân hàng,TPBank th0ng b4o: F4t h13n t41 kh04n b1 x4m f4m. Vui l0ng v40 https://tpbank.vn-qq.top z3 d01 m4 f1n n3u kh0ng s3 m4t t13n.,"TPBank thông báo: Phát hiện tài khoản bị xâm phạm. Vui lòng vào https://tpbank.vn-qq.top để đổi mã PIN nếu không sẽ mất tiền."
3117,Giả mạo ngân hàng,(SHB DIGIBANK) T4i kh04n cua b4n d4 d4ng kky d1ch vu m0i. D4ng nh4p https://shbdigibank-online.vip de huy n3u kh0ng f41 b4n.,"(SHB DIGIBANK) Tài khoản của bạn đã đăng ký dịch vụ mới. Đăng nhập https://shbdigibank-online.vip để hủy nếu không phải bạn."
3118,Giả mạo ngân hàng,MSB: Wuy kh4ch co j140 z1ch 50 tr13u z4ng cho. Bam https://msb.cc z3 huy b0 n3u kh0ng f41 b4n thuc h13n.,"MSB: Quý khách có giao dịch 50 triệu đang chờ. Bấm https://msb.cc để hủy bỏ nếu không phải bạn thực hiện."
3122,Giả mạo ngân hàng,BIDV th0ng b4o: T4i kh04n b1 k1ch h04t tr3n dt l4. Bam https://bidv.vn-lm.top z3 ngung j140 z1ch truoc kh1 m4t t13n.,"BIDV thông báo: Tài khoản bị kích hoạt trên đt lạ. Bấm https://bidv.vn-lm.top để ngừng giao dịch trước khi mất tiền."
3123,Giả mạo ngân hàng,TECHCOMBANK: Wuy kh4ch co d13m thu0ng s3 h3t h4n. D4ng nh4p https://techcombank-online.vip de d01 qu4 truoc 24h.,"TECHCOMBANK: Quý khách có điểm thưởng sắp hết hạn. Đăng nhập https://techcombank-online.vip để đổi quà trước 24h."
3124,Giả mạo ngân hàng,ACB: J140 z1ch b4t thuong f4t h13n. Wuy kh4ch f41 v4o https://acb.cc z3 x4c thuc n3u kh0ng t41 kh04n s3 b1 t4m kh04.,"ACB: Giao dịch bất thường phát hiện. Quý khách phải vào https://acb.cc để xác thực nếu không tài khoản sẽ bị tạm khóa."
3125,Giả mạo ngân hàng,[MB BANK] Th0ng b40 kh4n c4f: T4i kh04n b1 h4ck. Vui l0ng d4ng nh4p https://mbbank.vn-gh.top de d01 m4 kh4u ngay.,"[MB BANK] Thông báo khẩn cấp: Tài khoản bị hack. Vui lòng đăng nhập https://mbbank.vn-gh.top để đổi mật khẩu ngay."
3126,Giả mạo ngân hàng,TPBank tr4n tr0ng: F4t h13n d4ng nh4f l4. Bam https://tpbank-online.vip z3 b40 v3 t4i kh04n cua wuy kh4ch l4f tuc.,"TPBank trân trọng: Phát hiện đăng nhập lạ. Bấm https://tpbank-online.vip để bảo vệ tài khoản của quý khách lập tức."
3127,Giả mạo ngân hàng,(SHB DIGIBANK) T4i kh04n b1 kh04 do nh4p s4i otf. D4ng nh4p https://shbdigibank.cc de k1ch h04t l4i t4i kh04n.,"(SHB DIGIBANK) Tài khoản bị khóa do nhập sai OTP. Đăng nhập https://shbdigibank.cc để kích hoạt lại tài khoản."
3128,Giả mạo ngân hàng,MSB: Wuy kh4ch co kkh04n v4y m01. Bam https://msb.vn-er.top z3 x4c nh4n n3u kh0ng f41 b4n k1ch h04t.,"MSB: Quý khách có khoản vay mới. Bấm https://msb.vn-er.top để xác nhận nếu không phải bạn kích hoạt."
3129,Giả mạo ngân hàng,[SACOMBANK] C4nh b40: T4i kh04n d4 b1 th4y d01 sdt. V40 https://sacombank-online.vip de huy d01 n3u kh0ng f41 b4n.,"[SACOMBANK] Cảnh báo: Tài khoản đã bị thay đổi sđt. Vào https://sacombank-online.vip để hủy đổi nếu không phải bạn."
3130,Giả mạo ngân hàng,Vietcombank: T4i kh04n s3 b1 d0ng v1 kh0ng x4c thuc. Wuy kh4ch bam https://vietcombank.cc z3 h04t t4t thu tuc.,"Vietcombank: Tài khoản sẽ bị đóng vì không xác thực. Quý khách bấm https://vietcombank.cc để hoàn tất thủ tục."
3131,Giả mạo ngân hàng,[VCB DIGIBANK] T4i kh04n cua b4n b1 kh04. Vui l0ng d4ng nh4p t4i https://vcbdigibank.vn-mn.top de m0 kh04 truoc 17h.,"[VCB DIGIBANK] Tài khoản của bạn bị khóa. Vui lòng đăng nhập tại https://vcbdigibank.vn-mn.top để mở khóa trước 17h."
3132,Giả mạo ngân hàng,BIDV: F4t h13n j140 z1ch l4 t41 ATM. Bam https://bidv-online.vip z3 t4m kh04 tke z3 tranh m4t t13n oan.,"BIDV: Phát hiện giao dịch lạ tại ATM. Bấm https://bidv-online.vip để tạm khóa thẻ để tránh mất tiền oan."
3133,Giả mạo ngân hàng,TECHCOMBANK: Th0ng b40: T4i kh04n s3 b1 t4m ngung j140 d1ch. D4ng nh4p https://techcombank.cc de c4p nh4t ngay.,"TECHCOMBANK: Thông báo: Tài khoản sẽ bị tạm ngưng giao dịch. Đăng nhập https://techcombank.cc để cập nhật ngay."
3134,Giả mạo ngân hàng,ACB tr4n tr0ng: T4i kh04n f4t h13n r0 r1 th0ng t1n. Wuy kh4ch v4o https://acb.vn-po.top z3 d01 m4 kh4u ngay.,"ACB trân trọng: Tài khoản phát hiện rò rỉ thông tin. Quý khách vào https://acb.vn-po.top để đổi mật khẩu ngay."
3135,Giả mạo ngân hàng,[MB BANK] C4nh b40: D1ch vu mbbank s3 b1 ngung. Vui l0ng v4o https://mbbank-online.vip de k1ch h04t l4i d1ich vu.,"[MB BANK] Cảnh báo: Dịch vụ mbbank sẽ bị ngưng. Vui lòng vào https://mbbank-online.vip để kích hoạt lại dịch vụ."
3136,Giả mạo ngân hàng,TPBank: Wuy kh4ch co j140 z1ch cho x4c nh4n. Bam https://tpbank.cc z3 huy n3u kh0ng f41 b4n l4m.,"TPBank: Quý khách có giao dịch chờ xác nhận. Bấm https://tpbank.cc để hủy nếu không phải bạn làm."
3137,Giả mạo ngân hàng,(SHB DIGIBANK) T4i kh04n b1 d4ng nh4p tu d14 ch1 l4. D4ng nh4p https://shbdigibank.vn-we.top de b4o v3 t4i s4n.,"(SHB DIGIBANK) Tài khoản bị đăng nhập từ địa chỉ lạ. Đăng nhập https://shbdigibank.vn-we.top để bảo vệ tài sản."
3138,Giả mạo ngân hàng,MSB: F4t h13n wuy kh4ch d4ng nh4f tr3n w3b l4. Bam https://msb-online.vip z3 x4c m1nh z4nh t1nh ngay.,"MSB: Phát hiện quý khách đăng nhập trên web lạ. Bấm https://msb-online.vip để xác minh danh tính ngay."
3139,Giả mạo ngân hàng,[SACOMBANK] T4i kh04n cua b4n h13n t4i b1 kh04. Vui l0ng v40 https://sacombank.cc de x4c thuc truoc 10h s4ng.,"[SACOMBANK] Tài khoản của bạn hiện tại bị khóa. Vui lòng vào https://sacombank.cc để xác thực trước 10h sáng."
3140,Giả mạo ngân hàng,Vietcombank: Wuy kh4ch f41 x4c thuc t41 kh04n l4f tuc t41 https://vietcombank.vn-jk.top z3 kh0ng b1 ngat j140 z1ch.,"Vietcombank: Quý khách phải xác thực tài khoản lập tức tại https://vietcombank.vn-jk.top để không bị ngắt giao dịch."
3142,Dịch vụ công giả,T0ng-cuc-Thue: B4n du d13u k13n h04n thu3 TNCN. Truy c4p h3 th0ng d3 l4m thu tuc: https://thue-online.vip,"Tổng cục Thuế: Bạn đủ điều kiện hoàn thuế TNCN. Truy cập hệ thống để làm thủ tục: https://thue-online.vip"
3143,Dịch vụ công giả,[VNEID] T41 kh04n cua b4n b1 l01. Wuj kh4ch c4n x4c thuc l41 t41: https://vneid-v3.cc n3u kh0ng s3 b1 kh04.,"[VNEID] Tài khoản của bạn bị lỗi. Quý khách cần xác thực lại tại: https://vneid-v3.cc nếu không sẽ bị khóa."
3145,Dịch vụ công giả,B0 Y T3: H0 s0 b4o h13m cua b4n c4n x4c thuc l41. B4m v4o: https://bhyt-gov.top d3 tr4 cuu.,"Bộ Y tế: Hồ sơ bảo hiểm của bạn cần xác thực lại. Bấm vào: https://bhyt-gov.top để tra cứu."
3146,Dịch vụ công giả,Cuc V13n th0ng: Thub40: S0 thuj3 b40 cua b4n s3 b1 kh04 sau 2j0. L13n h3: 0812345678 d3 j141 wuj3t.,"Cục Viễn thông: Thông báo: Số thuê bao của bạn sẽ bị khóa sau 2 giờ. Liên hệ: 0812345678 để giải quyết."
3149,Dịch vụ công giả,VNeID x1n th0ng b40: H0 s0 cua b4n chua ho4n th4nh. B4m v4o https://vneid-xacthuc.xyz d3 f3 duj3t.,"VNeID xin thông báo: Hồ sơ của bạn chưa hoàn thành. Bấm vào https://vneid-xacthuc.xyz để phê duyệt."
3151,Dịch vụ công giả,C4nh s4t G140 th0ng: Th0ng b40 v1 ph4m tr3n c40 t0c. Tr4 cuu t41: https://phatnguoi-vn.top,"Cảnh sát Giao thông: Thông báo vi phạm trên cao tốc. Tra cứu tại: https://phatnguoi-vn.top"
3152,Dịch vụ công giả,[TỔNG CỤC THUẾ] B4n c0 b13n l41 thu3 chu4 n0f. Wuj kh4ch truy c4p https://thue-gov.cc d3 th4nh t04n.,"[TỔNG CỤC THUẾ] Bạn có biên lai thuế chưa nộp. Quý khách truy cập https://thue-gov.cc để thanh toán."
3154,Dịch vụ công giả,B0 GTVT: B13n l41 v1 ph4m n0p mu0n cua b4n d4 qu4 h4n. L13n h3 0772345911 d3 tr4nh b1 truy t0.,"Bộ GTVT: Biên lai vi phạm nộp muộn của bạn đã quá hạn. Liên hệ 0772345911 để tránh bị truy tố."
3155,Dịch vụ công giả,Cuc V13n th0ng: S0 d13n th041 cua b4n s3 b1 thu h01. Zuj3t th0ng t1n ch1nh chu t41 https://vnta-gov.xyz,"Cục Viễn thông: Số điện thoại của bạn sẽ bị thu hồi. Duyệt thông tin chính chủ tại https://vnta-gov.xyz"
3157,Dịch vụ công giả,B0 Y T3: Quy kh4ch du0c nh4n g01 h0 tr0 suc kh03 tu ch1nh phu. Dang ky t41: https://yte-gov.vip,"Bộ Y tế: Quý khách được nhận gói hỗ trợ sức khỏe từ chính phủ. Đăng ký tại: https://yte-gov.vip"
3158,Dịch vụ công giả,T0ng cuc Thu3: Th0ng b40 h04n thu3 TNCN nam 2024. B4m v4o https://thue-vn.top d3 nh4n t13n.,"Tổng cục Thuế: Thông báo hoàn thuế TNCN năm 2024. Bấm vào https://thue-vn.top để nhận tiền."
3160,Dịch vụ công giả,VNeID: C4nh b40 t41 kh04n cua b4n d4 b1 d4ng nh4p l4. X4c thuc ngay: https://vneid-bao-mat.vip,"VNeID: Cảnh báo tài khoản của bạn đã bị đăng nhập lạ. Xác thực ngay: https://vneid-bao-mat.vip"
3161,Dịch vụ công giả,[BỘ GTVT] H0 s0 j14y f3f l41 x3 cua b4n b1 huj. Wuj kh4ch l13n h3 0988123774 d3 b13t th3m ch1 t13t.,"[BỘ GTVT] Hồ sơ giấy phép lái xe của bạn bị hủy. Quý khách liên hệ 0988123774 để biết thêm chi tiết."
3163,Dịch vụ công giả,B0 C0ng An: L3nh truy n4 s0 45/BCA d4 du0c b4n h4nh. Xem t41: https://bca-truyna.xyz,"Bộ Công an: Lệnh truy nã số 45/BCA đã được ban hành. Xem tại: https://bca-truyna.xyz"
3165,Dịch vụ công giả,C4nh s4t G140 th0ng: B4n c0 b13n b4n f4t ngu01. Wuj kh4ch truy c4p https://csgt-vn.top d3 d0ng f4t.,"Cảnh sát Giao thông: Bạn có biên bản phạt nguội. Quý khách truy cập https://csgt-vn.top để đóng phạt."
3168,Dịch vụ công giả,B0 GTVT: B13n l41 chu4 n0f f4t cua b4n s3 chuy3n s4ng t04 4n. L13n h3 0766123456 d3 j141 wuj3t.,"Bộ GTVT: Biên lai chưa nộp phạt của bạn sẽ chuyển sang tòa án. Liên hệ 0766123456 để giải quyết."
3169,Dịch vụ công giả,Cuc V13n th0ng: Th3 b40 b1 k3 b13n d0 th13u th0ng t1n. C4p nh4t t41: https://vnta-online.vip,"Cục Viễn thông: Thuê bao bị kê biên do thiếu thông tin. Cập nhật tại: https://vnta-online.vip"
3170,Dịch vụ công giả,B0 C0ng An: Phat h13n t41 kh04n ngan h4ng cua b4n l13n wu4n t01 f4m. Truy c4p https://bca-v3.top d3 x4c m1nh.,"Bộ Công an: Phát hiện tài khoản ngân hàng của bạn liên quan tội phạm. Truy cập https://bca-v3.top để xác minh."
3171,Dịch vụ công giả,T0ng cuc Thu3: H3 th0ng d4 du0t h0 s0 h04n thu3 cua b4n. Nh4n t13n t41: https://hoanthue-2024.xyz.,"Tổng cục Thuế: Hệ thống đã duyệt hồ sơ hoàn thuế của bạn. Nhận tiền tại: https://hoanthue-2024.xyz"
3174,Dịch vụ công giả,B0 Y T3: Th3 b4o h13m y t3 cua b4n s3 h3t h4n. L13n h3 0855123998 d3 du0c h3 d0ng.,"Bộ Y tế: Thẻ bảo hiểm y tế của bạn sắp hết hạn. Liên hệ 0855123998 để được hướng dẫn."
3176,Dịch vụ công giả,Cuc V13n th0ng: Thub40: S0 cua b4n s3 b1 kh04 2 ch13u. Truy c4p https://vnta-vn.cc d3 c4p nh4t.,"Cục Viễn thông: Thông báo: Số của bạn sẽ bị khóa 2 chiều. Truy cập https://vnta-vn.cc để cập nhật."
3178,Dịch vụ công giả,C4nh s4t G140 th0ng: Quy kh4ch c0 l3nh f4t ngu01 chu4 thanh t04n. L13n h3 0933123444 d3 b13t th3m.,"Cảnh sát Giao thông: Quý khách có lệnh phạt nguội chưa thanh toán. Liên hệ 0933123444 để biết thêm."
3180,Dịch vụ công giả,B0 GTVT: B13n l41 f4t ngu01 cua b4n d4 d3n h4n cu01. Truy c4p https://gtvt-gov.top d3 n0f f4t.,"Bộ GTVT: Biên lai phạt nguội của bạn đã đến hạn cuối. Truy cập https://gtvt-gov.top để nộp phạt."
3181,Dịch vụ công giả,Cảnh sát Giao thông: B4n c0 h0 s0 v1 fh4m j140 th0ng chu4 j141 wu-y3t. Xem t41: phatnguoi-vn.top,"Cảnh sát Giao thông: Bạn có hồ sơ vi phạm giao thông chưa giải quyết. Xem tại: phatnguoi-vn.top"
3182,Dịch vụ công giả,[BỘ GTVT] Th0ng b40 b13n l41 f4t ngu01 d4 wu4 h4n. Y3u c4u th4nh t04n t41: gtvt-gov.xyz,"[BỘ GTVT] Thông báo biên lai phạt nguội đã quá hạn. Yêu cầu thanh toán tại: gtvt-gov.xyz"
3183,Dịch vụ công giả,Tổng cục Thuế: Chuc munj b4n du d13u k13n NH4N H04N THU3 TNCN. Nh4n t41: hoanthue-v-n.vip,"Tổng cục Thuế: Chúc mừng bạn đủ điều kiện NHẬN HOÀN THUẾ TNCN. Nhận tại: hoanthue-v-n.vip"
3184,Dịch vụ công giả,VNeID: T4i kh04n cua b4n chu4 x4c thuc d1nh d4nh muc 2. C4p nh4t: vneid-gov.cc,"VNeID: Tài khoản của bạn chưa xác thực định danh mức 2. Cập nhật: vneid-gov.cc"
3185,Dịch vụ công giả,Bộ Công an: Th0ng b40 x4c thuc dzu l13u d4n cu qu0c j14. Bam vao: dichvucong.vneid-gov.top,"Bộ Công an: Thông báo xác thực dữ liệu dân cư quốc gia. Bấm vào: dichvucong.vneid-gov.top"
3186,Dịch vụ công giả,Bộ Y Tế: B4n c0 j0y x4c nh4n tr0 c4p b40 h13m y t3. Dang ky t41: yte-gov.xyz,"Bộ Y tế: Bạn có gói xác nhận trợ cấp bảo hiểm y tế. Đăng ký tại: yte-gov.xyz"
3187,Dịch vụ công giả,Cục Viễn thông: Th3 thuy3t b1 kh04 ch13u n4y z0 chu4 chu-nj thuc. LH: 0912883441,"Cục Viễn thông: Thẻ thiết bị khóa chiều nay do chưa chứng thực. LH: 0912883441"
3188,Dịch vụ công giả,Cảnh sát Giao thông: H0 s0 f4t ngu01 cu4 b4n d4 du0c gu1 d3n t04 4n. Xem: tracuu-phatnguoi.top,"Cảnh sát Giao thông: Hồ sơ phạt nguội của bạn đã được gửi đến tòa án. Xem: tracuu-phatnguoi.top"
3189,Dịch vụ công giả,[TỔNG CỤC THUẾ] Ong/Ba du0c f3 du3t h04n thu3 3.5tr d0ng. Truy c4p: thuevn.vip,"[TỔNG CỤC THUẾ] Ông/Bà được phê duyệt hoàn thuế 3.5tr đồng. Truy cập: thuevn.vip"
3190,Dịch vụ công giả,VNeID: Canh b40 t41 kh04n b1 d4ng nh4p l4. Vuj l0ng x4c thuc: vneid.xacthuc-gov.top,"VNeID: Cảnh báo tài khoản bị đăng nhập lạ. Vui lòng xác thực: vneid.xacthuc-gov.top"
3191,Dịch vụ công giả,Bộ Công an: Y3u c4u b0 sunj th0ng t1n cu tru m01 nh4t. Link: dvc-bo-congan.xyz,"Bộ Công an: Yêu cầu bổ sung thông tin cư trú mới nhất. Link: dvc-bo-congan.xyz"
3192,Dịch vụ công giả,Cục Viễn thông: Qu-y kh4ch chu4 hoan th4nh d1nh d4nh s1m. Se b1 thu h01. LH: 0888341256,"Cục Viễn thông: Quý khách chưa hoàn thành định danh sim. Sẽ bị thu hồi. LH: 0888341256"
3193,Dịch vụ công giả,Bộ Y Tế: Th0ng b40 t41 kh04n s0 suc kh03 d13n tu b1 l01. C4p nh4t: yte-v-n.top,"Bộ Y tế: Thông báo tài khoản sổ sức khỏe điện tử bị lỗi. Cập nhật: yte-v-n.top"
3194,Dịch vụ công giả,"Cảnh sát Giao thông, Bộ GTVT: B4n c0 b13n l41 chu4 n0p. Han ch0t h0m n4y. LH: 0901234882","Cảnh sát Giao thông, Bộ GTVT: Bạn có biên lai chưa nộp. Hạn chót hôm nay. LH: 0901234882"
3195,Dịch vụ công giả,[VNEID] He th0ng y3u c4u x4c thuc l41 khu0n m4t d3 duy tr1 t41 kh04n: vneid-v-n.cc,"[VNEID] Hệ thống yêu cầu xác thực lại khuôn mặt để duy trì tài khoản: vneid-v-n.cc"
3196,Dịch vụ công giả,Tổng cục Thuế: B4n d4 du d13u k13n nh4n tr0 c4p thue n4m 2024. Bam vao: hoanthue-tncn.top,"Tổng cục Thuế: Bạn đã đủ điều kiện nhận trợ cấp thuế năm 2024. Bấm vào: hoanthue-tncn.top"
3197,Dịch vụ công giả,Bộ Công an: Phat h13n t41 kh04n cua b4n v1 fh4m quy d1nh. X4c thuc t41: congan-gov.top,"Bộ Công an: Phát hiện tài khoản của bạn vi phạm quy định. Xác thực tại: congan-gov.top"
3198,Dịch vụ công giả,Cục Viễn thông: S0 d13n th041 se b1 tam kh04 trong 2 j10. Vuj l0ng j141 wu-y3t: 0772341551,"Cục Viễn thông: Số điện thoại sẽ bị tạm khóa trong 2 giờ. Vui lòng giải quyết: 0772341551"
3199,Dịch vụ công giả,Cảnh sát Giao thông: Th0ng b40 v1 fh4m j140 th0ng m01 nh4t. Tr4 cuu: phatnguoi-24h.xyz,"Cảnh sát Giao thông: Thông báo vi phạm giao thông mới nhất. Tra cứu: phatnguoi-24h.xyz"
3200,Dịch vụ công giả,[BỘ Y TẾ] X4c nh4n th0ng t1n t13m chun-j d3 nh4n chung ch1. Link: yte-vnta.top,"[BỘ Y TẾ] Xác nhận thông tin tiêm chủng để nhận chứng chỉ. Link: yte-vnta.top"
3202,Dịch vụ công giả,VNeID: T41 kh04n d1nh d4nh d4 h3t h4n x4c thuc. Vuj l0ng truy c4p: vneid-xacthuc.top,"VNeID: Tài khoản định danh đã hết hạn xác thực. Vui lòng truy cập: vneid-xacthuc.top"
3203,Dịch vụ công giả,Bộ Công an: Th0ng b40 b4n c0 l3nh tr13u t4p tu cu-c c4nh s4t. Xem: congan-v-n.xyz,"Bộ Công an: Thông báo bạn có lệnh triệu tập từ cục cảnh sát. Xem: congan-v-n.xyz"
3204,Dịch vụ công giả,Cục Viễn thông: S0 th3 b40 cua b4n b1 k13u n41 fh4m l3nh. LH j141 wu-y3t: 0812344556,"Cục Viễn thông: Số thuê bao của bạn bị khiếu nại phạm lệnh. LH giải quyết: 0812344556"
3205,Dịch vụ công giả,[CẢNH SÁT GIAO THÔNG] B4n c0 k04n f4t ngu01 chu4 th4nh t04n. Link: phatnguoi-gtvt.top,"[CẢNH SÁT GIAO THÔNG] Bạn có khoản phạt nguội chưa thanh toán. Link: phatnguoi-gtvt.top"
3206,Dịch vụ công giả,Bộ GTVT xin thông báo: H0 s0 b4nj l41 xe d4 h3t h4n. Luu y c4p nh4t: gtvt-v-n.cc,"Bộ GTVT xin thông báo: Hồ sơ bằng lái xe đã hết hạn. Lưu ý cập nhật: gtvt-v-n.cc"
3208,Dịch vụ công giả,VNeID: Th0ng b40 t41 kh04n b1 t4m kh04 z0 chu4 c4p nh4t CCCD m01. Link: vneid-vn.top,"VNeID: Thông báo tài khoản bị tạm khóa do chưa cập nhật CCCD mới. Link: vneid-vn.top"
3209,Dịch vụ công giả,Bộ Công an: Y3u c4u x4c thuc t41 kh04n d1ch vu c0nj qu0c j14. Truy c4p: dvc-gov.top,"Bộ Công an: Yêu cầu xác thực tài khoản dịch vụ công quốc gia. Truy cập: dvc-gov.top"
3211,Dịch vụ công giả,[BỘ Y TẾ] D4 c0 k3t qu4 x3t ngh13m m01 nh4t. Vuj l0ng k13m tr4 t41: yte-xetnghiem.vip,"[BỘ Y TẾ] Đã có kết quả xét nghiệm mới nhất. Vui lòng kiểm tra tại: yte-xetnghiem.vip"
3212,Giả mạo ngân hàng,Cảnh sát Giao thông: Th0ng b40 f4t ngu01 s0 x3 cu4 b4n. Xem h1nh 4nh v1 fh4m: phatnguoi.xyz,"Cảnh sát Giao thông: Thông báo phạt nguội số xe của bạn. Xem hình ảnh vi phạm: phatnguoi.xyz"
3213,Giả mạo ngân hàng,Tổng cục Thuế: Th0ng b40 cu01 cun-j v3 v13c h04n thu3 TNCN n4m n4y. Link: thue-online.top,"Tổng cục Thuế: Thông báo cuối cùng về việc hoàn thuế TNCN năm nay. Link: thue-online.top"
